NO_OF_FRAMES	455
NO_OF_CAMERAS	24
NO_OF_MARKERS	45
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_4	cluster_tibia_right_3	calc_back_right	calc_lat_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Gap-filled	Mixed	Mixed	Mixed	Mixed
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
11	0.05000	876.044	3463.217	1256.258	901.474	3438.027	1056.099	855.178	3569.016	1343.733	859.577	3635.717	1162.147	973.053	3502.466	867.763	791.832	3496.536	873.699	933.224	3667.953	913.214	838.695	3670.904	912.589	1023.178	3587.230	926.577	735.755	3584.986	924.978	1008.035	3545.055	1327.065	721.309	3503.746	1304.785	1047.986	3551.000	667.126	1053.786	3521.445	684.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	689.286	3581.492	693.666	691.108	3636.777	692.414	710.245	3637.831	606.487	703.728	3578.190	604.135	0.000	0.000	0.000	742.886	3585.573	398.088	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.935	3568.060	325.779
12	0.05500	874.570	3445.842	1258.327	902.029	3420.484	1060.145	855.108	3553.095	1346.677	857.718	3619.498	1164.913	972.819	3485.430	871.299	782.850	3481.614	876.996	932.656	3650.354	916.781	838.197	3652.924	915.632	1022.957	3569.917	930.435	735.194	3566.823	926.927	1008.009	3530.732	1330.374	723.399	3484.749	1307.930	1054.159	3503.847	688.724	1040.495	3561.313	656.454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	690.547	3565.724	694.103	691.397	3622.843	695.775	710.090	3626.271	609.886	703.745	3566.680	605.957	0.000	0.000	0.000	743.069	3581.448	399.973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.324	3565.261	327.007
13	0.06000	876.203	3430.152	1262.300	902.063	3401.870	1066.484	858.988	3531.338	1348.524	855.342	3603.386	1167.981	972.465	3468.071	874.880	791.655	3460.111	875.159	932.034	3632.504	920.556	837.572	3634.705	918.755	1022.626	3552.357	934.355	734.635	3548.334	929.085	1007.933	3516.196	1333.813	723.725	3468.156	1311.833	1054.377	3486.114	693.049	1040.468	3543.275	660.431	1029.902	3514.131	581.089	1039.865	3449.554	613.714	0.000	0.000	0.000	946.849	3370.267	379.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	690.804	3551.514	696.249	691.524	3608.576	699.566	710.110	3614.296	613.658	703.844	3555.003	608.262	0.000	0.000	0.000	743.234	3577.589	402.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.660	3562.408	328.911
14	0.06500	876.498	3414.272	1266.437	902.470	3384.580	1070.877	854.777	3521.420	1353.177	855.263	3585.453	1170.171	982.235	3454.345	884.674	782.182	3445.393	882.163	931.282	3614.538	924.481	836.945	3616.333	922.037	1022.288	3534.563	938.415	734.049	3529.673	931.372	1007.787	3501.407	1337.399	724.332	3451.163	1315.828	1054.829	3468.463	697.579	1040.476	3525.179	664.575	1026.747	3488.937	588.612	1039.611	3430.989	618.617	0.000	0.000	0.000	946.970	3348.196	384.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	691.074	3537.031	698.595	691.558	3594.026	703.511	710.101	3602.193	617.856	704.201	3542.937	610.778	0.000	0.000	0.000	743.381	3573.862	406.348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.634	3559.519	331.434
15	0.07000	881.123	3400.374	1273.158	904.834	3368.999	1075.199	854.903	3504.038	1355.771	854.061	3568.268	1173.031	981.638	3436.744	888.605	792.941	3423.629	884.864	930.488	3596.426	928.563	836.274	3597.894	925.365	1021.783	3516.749	942.676	733.464	3510.797	933.952	1007.719	3486.252	1341.035	725.801	3432.255	1319.150	1055.072	3450.579	702.214	1052.429	3511.211	677.806	1026.430	3470.268	593.202	1039.445	3412.552	623.572	0.000	0.000	0.000	946.733	3326.562	389.611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	691.300	3522.301	701.180	691.414	3579.241	707.667	710.330	3589.590	622.279	704.717	3530.655	613.726	0.000	0.000	0.000	743.446	3570.080	410.601	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.941	3556.610	334.520
16	0.07500	887.349	3388.626	1282.744	903.870	3349.887	1080.742	855.165	3487.029	1359.164	852.759	3551.104	1175.980	981.030	3418.985	892.813	791.407	3405.387	887.549	929.645	3578.172	932.710	835.527	3579.355	928.824	1021.164	3498.813	947.179	732.895	3491.814	936.713	1007.649	3471.094	1344.765	726.344	3415.428	1323.491	1055.276	3432.679	706.879	1052.647	3493.183	682.151	1026.017	3451.783	597.863	1039.361	3394.208	628.519	0.000	0.000	0.000	946.496	3305.373	394.709	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	691.558	3507.284	703.819	690.357	3566.081	713.208	710.439	3576.879	626.972	705.583	3517.916	616.789	868.652	3581.387	423.493	743.587	3565.685	415.260	730.351	3665.513	323.185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.274	3553.367	337.917
17	0.08000	881.114	3368.354	1282.183	905.763	3334.291	1084.778	858.908	3467.589	1362.152	851.518	3533.907	1179.085	980.821	3401.349	897.273	792.067	3386.914	890.941	928.759	3559.830	936.931	834.806	3560.767	932.325	1020.279	3481.005	951.602	732.420	3472.747	939.575	1007.575	3455.634	1348.553	726.919	3398.509	1327.844	1055.237	3414.576	711.518	1052.689	3475.041	686.541	1026.286	3433.598	602.622	1039.240	3375.964	633.410	0.000	0.000	0.000	945.798	3284.550	399.283	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.219	3491.820	706.382	690.046	3550.625	717.492	710.654	3563.866	631.797	706.459	3505.182	620.016	868.846	3577.253	428.533	743.757	3560.561	420.345	729.655	3661.919	329.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.982	3549.680	341.983
18	0.08500	878.895	3350.357	1284.246	904.960	3315.232	1090.598	855.181	3454.713	1366.314	850.359	3516.639	1182.251	980.209	3383.345	901.827	794.145	3367.913	895.718	927.862	3541.422	941.153	834.028	3542.111	935.811	1019.451	3462.954	956.293	733.280	3450.584	938.419	1008.722	3439.729	1353.150	727.519	3381.585	1332.310	1055.480	3396.613	716.172	1052.961	3456.944	690.992	1026.014	3415.228	607.201	1039.102	3357.804	638.182	0.000	0.000	0.000	947.882	3265.871	404.278	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.210	3476.558	709.325	689.677	3534.854	721.853	699.132	3553.471	638.382	707.369	3492.286	623.375	869.090	3572.523	434.288	744.915	3553.553	424.991	729.014	3657.954	335.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.606	3545.212	346.754
19	0.09000	883.309	3336.302	1291.244	906.349	3299.020	1094.687	854.941	3438.650	1369.996	849.244	3499.330	1185.407	979.595	3365.245	906.463	794.148	3349.461	899.545	926.927	3522.989	945.293	833.339	3523.411	939.318	1018.652	3444.984	961.036	733.717	3430.745	941.372	1008.583	3424.232	1356.856	728.119	3364.618	1336.677	1055.757	3378.643	720.736	1053.165	3438.826	695.418	1026.216	3397.257	611.833	1038.715	3339.599	642.830	0.000	0.000	0.000	945.375	3245.015	407.958	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.531	3460.976	712.302	689.204	3519.079	726.459	699.365	3540.092	643.557	708.127	3479.350	626.982	863.758	3565.262	436.894	745.148	3547.128	431.255	727.831	3653.926	342.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.987	3536.905	348.742
20	0.09500	883.420	3319.783	1295.450	906.761	3281.743	1099.751	853.870	3425.490	1374.718	848.217	3481.988	1188.578	979.498	3347.284	911.138	792.768	3330.914	899.494	925.982	3504.397	949.339	832.607	3504.743	942.792	1017.832	3427.055	965.730	732.679	3413.653	946.508	1008.493	3408.526	1360.443	727.112	3349.195	1341.269	1055.890	3360.682	725.231	1053.744	3420.886	699.885	1026.054	3379.210	616.370	1038.522	3321.635	647.377	0.000	0.000	0.000	945.621	3226.308	411.995	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.766	3445.335	715.418	688.956	3502.934	730.984	699.361	3526.605	648.934	708.952	3466.050	630.631	857.005	3556.671	439.045	745.386	3540.136	437.762	726.991	3648.930	349.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	795.136	3530.957	354.657
21	0.10000	881.750	3303.376	1300.230	906.730	3264.397	1105.156	853.800	3409.050	1378.202	847.299	3464.587	1191.645	980.162	3329.692	915.842	792.779	3312.553	903.490	925.074	3485.891	953.316	831.893	3486.012	946.308	1016.977	3409.104	970.314	732.327	3395.057	950.662	1008.292	3392.769	1363.936	727.614	3332.380	1345.473	1055.781	3342.493	729.561	1053.962	3402.802	704.251	1025.563	3361.128	620.688	1038.244	3303.677	651.680	0.000	0.000	0.000	945.341	3207.743	415.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.977	3429.554	718.541	688.818	3486.680	735.670	699.295	3512.704	654.242	709.494	3452.700	634.643	852.983	3547.950	443.431	745.640	3532.370	444.443	726.092	3643.264	356.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	796.994	3524.018	359.739
22	0.10500	884.454	3287.861	1305.388	906.744	3246.172	1110.151	853.863	3392.411	1381.636	844.453	3448.943	1194.743	980.649	3311.979	920.500	793.675	3294.094	907.880	924.096	3467.390	957.174	831.195	3467.223	949.719	1016.125	3391.216	974.763	732.388	3375.595	953.959	1008.076	3377.018	1367.245	728.175	3315.419	1349.463	1055.588	3324.418	733.780	1054.453	3384.899	708.563	1025.899	3343.612	625.027	1037.886	3285.917	655.897	0.000	0.000	0.000	945.092	3189.633	418.940	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	693.088	3413.630	721.727	688.790	3470.251	740.264	700.077	3498.374	659.468	700.552	3441.835	639.739	855.848	3540.300	452.747	745.968	3523.702	450.890	723.247	3636.451	365.268	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.626	3520.178	369.113
23	0.11000	893.429	3275.344	1313.098	906.807	3228.125	1114.918	853.851	3375.864	1384.839	843.607	3431.676	1197.647	979.639	3293.495	924.870	793.470	3276.715	912.024	923.196	3448.811	960.822	830.539	3448.417	953.047	1016.198	3373.874	979.015	732.451	3355.731	956.894	1007.933	3361.038	1370.395	728.775	3298.416	1353.272	1055.510	3306.464	737.893	1054.709	3366.854	712.779	1025.658	3325.970	629.125	1037.423	3268.233	659.875	0.000	0.000	0.000	944.935	3172.025	422.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	693.054	3397.641	724.996	688.641	3453.994	744.901	698.819	3484.330	664.986	700.238	3428.121	643.831	869.753	3534.921	469.683	746.041	3514.403	457.417	724.465	3629.963	370.862	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.863	3511.839	374.748
24	0.11500	884.457	3254.355	1312.608	906.902	3210.247	1119.450	855.553	3356.215	1388.807	842.897	3414.252	1200.362	978.710	3275.157	929.055	793.477	3258.628	915.665	922.250	3430.288	964.336	829.845	3429.747	956.317	1014.448	3355.424	983.180	734.635	3338.821	960.237	1007.708	3344.977	1373.352	729.335	3281.528	1356.878	1055.628	3288.670	741.788	1054.850	3348.900	716.833	1025.861	3308.674	633.103	1036.971	3250.630	663.584	0.000	0.000	0.000	944.714	3154.733	424.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.931	3381.634	728.238	688.509	3437.513	749.407	699.184	3469.573	670.061	699.984	3414.177	647.774	870.094	3524.906	476.462	744.927	3505.637	464.451	723.615	3622.340	378.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	783.121	3502.816	380.274
25	0.12000	886.435	3238.405	1316.867	907.012	3192.531	1123.741	855.519	3339.550	1391.623	842.183	3397.048	1202.926	978.416	3257.214	932.890	794.132	3240.328	918.602	921.359	3411.756	967.650	829.177	3410.994	959.387	1013.726	3337.481	986.980	734.824	3319.620	962.980	1007.265	3328.633	1376.033	729.949	3264.582	1360.228	1055.142	3270.721	745.389	1054.836	3331.087	720.729	1025.822	3291.409	636.762	1036.454	3233.205	667.018	0.000	0.000	0.000	944.186	3137.748	427.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.800	3365.490	731.340	689.221	3418.812	752.456	699.333	3454.709	675.131	700.986	3399.534	651.437	870.200	3514.251	482.717	744.992	3494.625	470.095	722.969	3613.952	384.834	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.944	3493.107	385.706
26	0.12500	885.908	3221.281	1319.480	907.123	3174.970	1127.785	855.528	3322.913	1394.196	841.657	3379.671	1205.269	978.284	3239.467	936.372	793.115	3222.431	921.918	920.491	3393.326	970.804	828.526	3392.296	962.401	1013.026	3319.622	990.416	735.359	3300.642	965.698	1007.013	3312.133	1378.512	730.583	3247.623	1363.333	1054.448	3252.756	748.654	1054.965	3313.428	724.377	1025.855	3274.406	640.092	1035.820	3215.964	670.126	0.000	0.000	0.000	944.078	3121.287	429.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	693.363	3348.261	733.780	689.032	3402.071	756.427	699.339	3439.637	679.933	700.235	3385.155	655.240	870.107	3502.673	488.480	744.936	3482.978	475.228	722.549	3604.476	391.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.455	3482.795	390.828
27	0.13000	887.358	3205.218	1323.277	907.218	3157.556	1131.577	855.664	3306.219	1396.546	841.121	3362.478	1207.465	978.301	3221.919	939.500	794.450	3204.391	924.001	919.686	3374.910	973.742	827.141	3374.628	966.843	1012.466	3301.770	993.505	735.524	3281.883	968.706	1007.309	3295.865	1380.713	731.207	3230.655	1366.220	1053.911	3235.157	751.610	1054.838	3295.840	727.714	1025.775	3257.661	643.049	1034.852	3198.869	672.750	0.000	0.000	0.000	943.993	3105.259	431.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	692.454	3332.934	736.989	688.786	3385.323	760.143	709.214	3421.557	683.038	700.974	3370.042	658.443	869.842	3490.425	493.709	745.053	3470.469	479.761	722.617	3593.811	396.883	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	782.658	3471.497	395.282
28	0.13500	888.087	3188.471	1325.917	907.282	3140.298	1135.204	855.817	3289.525	1398.608	840.783	3345.155	1209.405	977.749	3204.207	942.053	795.007	3186.501	926.168	918.943	3356.645	976.436	826.642	3356.041	969.556	1011.971	3283.935	996.228	735.204	3262.887	970.722	1007.359	3279.228	1382.660	731.767	3213.883	1368.831	1053.105	3217.668	753.952	1054.643	3278.618	730.651	1025.517	3241.419	645.540	1034.319	3182.537	674.831	876.923	3154.966	499.595	0.000	0.000	0.000	993.178	3147.860	342.242	991.515	3202.972	350.189	974.049	3210.135	269.555	974.786	3153.037	261.610	875.423	3226.990	54.065	910.729	3247.787	54.759	945.952	3224.142	53.008	875.574	3064.479	51.413	899.676	3021.138	59.546	976.982	3095.828	50.696	692.214	3316.597	739.574	688.593	3368.465	763.381	709.227	3406.051	687.040	700.503	3355.055	661.669	869.536	3477.611	498.255	745.123	3457.300	483.750	722.631	3582.171	402.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	948.227	3193.388	104.432	875.660	3170.571	118.292	986.453	3135.655	484.051	783.166	3459.403	399.245
29	0.14000	888.086	3171.571	1328.220	907.296	3123.162	1138.518	855.911	3272.788	1400.369	840.453	3328.059	1211.133	977.636	3186.739	944.172	795.273	3168.873	927.984	918.320	3338.382	978.914	826.185	3337.569	972.166	1011.568	3266.134	998.565	735.801	3244.036	972.670	1007.607	3262.557	1384.343	732.472	3196.872	1371.155	1052.195	3200.423	755.708	1054.442	3261.689	733.146	1025.209	3225.715	647.481	1032.877	3166.324	676.095	878.224	3140.892	498.812	0.000	0.000	0.000	992.689	3127.889	341.293	990.066	3183.211	346.729	968.826	3184.074	264.893	973.787	3128.960	260.460	872.861	3191.938	50.154	908.203	3212.598	49.446	943.494	3188.905	48.624	873.453	3028.772	55.240	897.350	2986.483	65.709	974.268	3060.576	52.860	692.019	3300.133	741.854	688.341	3351.609	766.394	709.332	3390.215	690.499	709.233	3337.072	663.341	869.154	3464.234	502.325	745.209	3443.433	487.260	737.844	3564.239	405.927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	946.301	3160.904	101.594	872.917	3140.194	118.386	986.432	3121.438	484.227	783.226	3446.790	402.661
30	0.14500	889.339	3155.164	1330.460	907.241	3106.117	1141.371	856.216	3256.012	1401.880	840.311	3310.880	1212.640	976.989	3169.172	945.741	794.109	3151.390	929.783	917.837	3320.267	981.156	825.742	3319.181	974.506	1011.306	3248.335	1000.513	734.597	3225.499	974.623	1007.758	3245.645	1385.812	733.046	3180.051	1373.283	1051.352	3183.730	756.994	1054.009	3245.195	735.231	1025.206	3210.722	649.044	1031.923	3150.899	676.955	877.259	3127.766	498.243	0.000	0.000	0.000	991.991	3108.043	340.416	988.668	3163.737	343.558	967.234	3160.552	261.665	972.738	3105.190	259.653	870.662	3157.540	47.131	905.988	3177.788	44.998	941.372	3154.089	45.151	871.336	2994.456	60.176	895.133	2952.797	72.632	971.863	3026.027	55.955	691.936	3283.396	743.806	688.170	3334.615	768.981	709.413	3374.103	693.739	709.258	3321.399	665.768	868.761	3450.407	505.970	745.349	3428.819	490.045	737.031	3550.588	410.472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	944.475	3128.834	99.490	871.835	3107.459	116.289	986.316	3107.320	484.051	795.723	3430.167	402.884
