NO_OF_FRAMES	208
NO_OF_CAMERAS	24
NO_OF_MARKERS	39
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:29:23.061	241358.03123630
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
108	0.53500	845.337	2159.782	1240.834	844.913	2135.826	1040.992	856.390	2258.647	1325.352	872.283	2336.266	1148.921	952.348	2204.961	848.358	764.195	2214.284	870.282	923.823	2371.808	895.549	829.512	2387.636	900.440	1005.516	2275.311	900.286	721.761	2308.152	925.392	996.078	2193.833	1300.690	706.505	2232.318	1292.872	1015.945	2285.481	634.526	1022.430	2354.203	643.381	997.993	2360.643	550.733	1001.902	2292.727	547.384	0.000	0.000	0.000	970.621	2338.010	376.097	972.669	2455.030	385.986	970.699	2441.896	441.125	958.013	2521.821	458.571	959.900	2535.881	404.740	885.680	2720.461	521.148	912.862	2705.460	541.028	947.447	2716.395	516.672	863.061	2774.603	376.858	877.937	2788.992	331.655	959.951	2770.055	390.712	662.884	2249.892	711.228	661.040	2302.170	686.933	678.441	2268.487	608.404	675.173	2213.053	631.458	832.196	2165.211	439.743	712.864	2139.494	443.426	716.429	2184.791	314.062	946.154	2679.080	473.340	869.488	2676.740	453.953	917.504	2367.483	318.230	763.823	2090.734	380.229
109	0.54000	845.309	2138.810	1237.366	846.213	2116.080	1036.536	855.438	2237.149	1323.554	871.045	2316.273	1147.277	951.993	2186.044	844.542	762.801	2195.427	866.925	925.041	2352.898	892.356	830.662	2367.862	898.633	1005.345	2256.617	897.246	722.337	2289.467	924.135	996.031	2173.820	1297.929	705.146	2209.732	1289.770	1017.010	2261.663	633.850	1023.294	2328.473	638.467	997.952	2333.001	546.419	1008.203	2264.431	548.175	0.000	0.000	0.000	968.192	2303.529	370.764	973.198	2420.730	381.387	972.416	2407.535	436.147	959.104	2487.155	454.103	960.178	2501.349	400.243	887.735	2688.031	517.113	914.939	2672.793	536.618	948.094	2682.342	510.962	863.409	2740.255	372.156	879.602	2752.364	326.009	960.758	2734.838	385.008	661.528	2230.748	709.347	659.986	2283.607	686.327	676.538	2251.438	606.910	673.114	2195.532	628.786	833.090	2146.207	439.279	711.530	2119.629	442.386	714.976	2170.276	314.420	947.255	2645.037	468.878	870.084	2642.493	450.010	916.555	2332.824	315.349	763.537	2074.259	379.248
110	0.54500	845.208	2117.944	1234.102	847.239	2096.152	1032.381	854.584	2215.696	1322.015	869.824	2296.326	1145.824	951.377	2167.164	841.222	761.355	2176.245	864.525	925.959	2333.774	889.922	831.605	2347.726	897.327	1005.021	2238.002	895.292	722.358	2270.553	922.494	995.762	2153.786	1295.482	704.142	2186.983	1287.014	1016.213	2237.028	632.600	1023.599	2303.846	634.865	997.989	2305.550	542.802	1003.098	2238.005	545.255	0.000	0.000	0.000	969.726	2268.919	370.011	973.175	2385.656	377.421	974.272	2372.760	432.639	960.411	2452.854	449.920	960.689	2466.614	395.971	887.394	2653.589	512.563	916.891	2640.665	531.188	949.210	2648.664	505.373	864.308	2705.276	365.973	880.218	2716.402	319.633	961.622	2699.253	378.010	660.592	2212.039	707.433	659.255	2265.312	685.458	675.256	2234.728	605.344	671.216	2178.272	625.990	833.902	2127.127	439.785	711.208	2100.808	440.710	717.520	2159.415	313.188	947.311	2610.578	463.319	871.008	2608.210	445.333	915.647	2297.721	312.430	763.160	2059.888	376.685
111	0.55000	845.346	2097.073	1231.313	847.947	2076.104	1029.096	853.958	2194.370	1320.839	868.538	2276.306	1144.603	950.859	2148.183	838.309	760.154	2156.727	862.809	926.305	2314.429	888.119	832.156	2327.491	896.555	1004.535	2219.131	893.676	721.823	2251.417	920.832	995.480	2134.038	1293.457	703.711	2164.101	1284.641	1015.254	2212.070	631.525	1024.210	2277.426	634.371	997.821	2277.809	539.938	1002.135	2210.409	543.999	0.000	0.000	0.000	969.083	2234.348	368.526	972.826	2350.618	372.115	975.046	2338.495	429.256	960.641	2418.689	446.045	959.514	2430.293	390.714	889.091	2622.183	506.197	918.621	2609.238	524.777	951.196	2616.638	498.682	865.147	2670.354	358.665	880.740	2680.053	311.783	962.401	2663.387	369.861	659.872	2193.783	705.200	658.522	2247.350	684.258	674.374	2218.079	603.530	669.402	2161.334	622.954	834.751	2108.598	440.386	711.308	2083.956	438.095	713.404	2146.928	313.025	947.991	2576.767	457.208	871.783	2574.389	439.817	915.309	2261.287	310.493	763.717	2046.482	372.444
112	0.55500	845.388	2076.256	1228.846	849.600	2056.468	1025.998	853.385	2173.387	1319.922	867.276	2256.175	1143.602	950.420	2128.912	836.409	759.501	2136.855	860.149	925.960	2294.564	887.413	832.051	2307.151	896.180	1004.284	2200.288	892.542	721.030	2231.846	920.076	995.417	2114.738	1291.944	703.343	2140.982	1282.590	1014.944	2187.278	631.098	1023.912	2253.540	631.043	998.807	2249.938	538.186	1002.540	2183.341	543.680	0.000	0.000	0.000	968.548	2199.392	368.125	972.164	2314.557	371.527	975.244	2303.574	426.944	961.478	2383.625	442.057	962.046	2395.596	387.775	889.233	2590.592	499.366	920.149	2578.371	517.369	952.996	2585.092	490.594	866.301	2635.142	349.812	881.556	2643.202	302.708	963.169	2627.191	360.639	659.032	2175.737	702.863	657.948	2229.776	682.863	673.777	2201.941	601.581	668.280	2144.731	620.088	834.708	2091.449	440.169	711.475	2070.466	434.078	713.092	2138.044	310.587	948.552	2543.307	450.531	872.660	2540.504	433.254	914.344	2225.281	309.587	763.889	2035.013	366.957
113	0.56000	846.305	2055.854	1227.051	850.986	2036.884	1024.218	852.597	2152.526	1319.088	865.967	2236.008	1142.931	950.047	2109.324	835.079	758.628	2116.997	858.885	925.159	2274.415	887.516	831.422	2286.798	896.249	1004.038	2181.447	891.739	720.641	2211.689	918.964	995.385	2095.750	1291.004	703.158	2117.780	1280.872	1014.814	2162.566	631.204	1024.421	2228.607	629.368	998.531	2222.932	536.073	1001.801	2155.581	543.014	0.000	0.000	0.000	967.315	2164.120	367.980	974.073	2278.754	371.428	974.955	2268.252	425.846	961.528	2348.889	438.902	959.284	2358.913	382.659	889.658	2559.765	490.886	921.108	2548.287	509.158	954.172	2553.538	481.979	867.509	2599.465	339.793	882.665	2605.771	292.475	964.280	2590.903	350.433	657.590	2158.123	700.158	657.256	2212.212	681.234	672.850	2186.871	599.512	667.782	2128.455	616.986	832.103	2078.074	437.234	710.616	2060.571	428.331	712.748	2129.927	307.531	949.946	2510.745	443.446	873.712	2506.924	425.767	912.761	2189.547	310.610	763.053	2024.773	360.493
114	0.56500	846.934	2035.203	1225.895	852.264	2016.473	1023.049	851.981	2132.084	1318.410	864.681	2215.644	1142.490	949.905	2089.497	834.558	757.766	2096.816	858.207	923.993	2254.193	888.033	830.211	2266.320	896.651	1003.607	2162.312	891.218	719.285	2191.429	918.369	995.530	2077.176	1290.716	702.886	2094.436	1279.596	1014.557	2137.955	632.120	1024.350	2203.633	628.013	999.099	2195.902	534.844	1002.256	2128.397	544.435	0.000	0.000	0.000	967.517	2129.248	369.906	973.045	2242.958	370.242	974.110	2234.296	424.811	962.095	2314.465	435.437	959.484	2324.291	377.776	890.923	2529.802	481.243	921.741	2518.540	499.924	954.864	2522.289	472.660	868.841	2563.444	328.600	884.032	2567.482	281.224	965.636	2554.478	339.801	656.922	2140.566	697.597	656.910	2195.075	679.805	673.140	2171.484	597.652	667.423	2112.846	614.075	830.256	2067.205	432.187	710.737	2051.601	421.700	712.427	2122.357	303.945	950.205	2477.822	435.601	874.104	2473.920	417.799	911.653	2152.692	312.450	762.524	2015.916	353.806
115	0.57000	847.724	2014.653	1225.338	853.581	1995.423	1022.006	851.308	2111.774	1318.117	863.376	2195.125	1142.352	949.890	2069.412	834.690	757.641	2076.457	857.777	922.667	2233.923	888.830	828.856	2245.878	897.291	1003.182	2142.961	891.136	718.188	2170.135	918.076	995.812	2058.883	1291.026	702.739	2071.263	1278.863	1014.706	2113.361	633.775	1025.215	2179.073	627.703	999.907	2168.069	534.597	1007.659	2103.475	549.594	0.000	0.000	0.000	966.760	2094.758	372.079	971.409	2207.296	368.351	973.339	2200.503	423.566	963.837	2278.788	432.720	959.060	2288.729	376.335	892.151	2500.284	470.239	921.859	2489.301	489.878	955.174	2491.235	462.599	870.403	2526.732	316.667	885.876	2528.455	269.039	966.853	2517.279	328.543	656.148	2123.202	694.979	656.350	2178.170	678.621	673.836	2156.420	596.141	667.763	2097.344	611.133	828.406	2060.965	427.378	710.098	2043.794	415.589	712.127	2114.936	300.278	949.710	2444.804	427.103	874.479	2441.083	409.336	911.036	2116.178	314.482	761.658	2007.228	347.590
116	0.57500	848.479	1994.007	1225.445	856.186	1975.926	1022.669	850.491	2091.408	1318.217	862.085	2174.621	1142.558	949.419	2048.503	834.905	757.876	2055.828	857.634	921.184	2213.702	889.773	827.342	2225.236	898.152	1002.694	2123.190	891.659	717.164	2148.431	917.855	996.081	2040.874	1291.980	702.747	2048.191	1278.797	1014.499	2088.659	636.101	1024.881	2154.098	627.942	1000.201	2141.727	533.118	1003.981	2073.937	549.842	0.000	0.000	0.000	965.654	2060.130	375.137	971.350	2172.463	368.673	972.534	2166.802	423.931	961.109	2248.159	429.692	959.907	2254.150	374.136	892.268	2470.492	458.587	921.564	2459.979	479.087	954.663	2460.070	451.871	871.976	2489.618	303.448	888.024	2488.758	256.210	967.335	2481.014	317.535	655.691	2105.957	692.812	656.236	2161.517	677.721	674.606	2141.875	595.011	668.252	2082.439	608.250	827.162	2054.145	422.194	709.454	2038.856	409.940	713.001	2108.124	296.810	948.805	2414.472	419.216	874.607	2408.338	400.279	909.907	2079.670	317.214	760.584	2000.137	341.772
117	0.58000	849.566	1973.593	1226.362	858.201	1955.681	1023.683	849.686	2071.005	1318.815	860.593	2153.947	1143.086	949.919	2028.556	836.330	758.384	2034.925	857.807	919.760	2193.365	890.929	825.625	2204.258	898.680	1002.197	2103.313	892.656	716.264	2126.572	917.935	996.264	2023.021	1293.419	703.038	2025.214	1279.232	1014.775	2064.315	639.273	1024.818	2129.373	628.919	1000.741	2111.290	536.371	1003.884	2046.401	553.209	0.000	0.000	0.000	965.063	2026.114	379.475	972.821	2138.344	369.469	971.670	2134.554	424.161	960.444	2216.264	427.161	959.629	2219.962	371.062	887.700	2438.388	447.360	920.526	2430.481	467.439	953.288	2428.289	440.760	873.661	2452.054	289.713	890.434	2448.368	242.808	970.101	2441.991	304.983	655.175	2088.978	690.704	656.294	2144.942	677.471	675.539	2127.804	594.231	668.533	2068.078	605.566	826.456	2045.692	417.000	705.410	2027.271	405.880	712.544	2101.708	293.778	951.371	2379.507	409.052	874.698	2375.446	390.725	911.434	2044.889	321.617	759.379	1994.307	334.991
118	0.58500	850.919	1953.750	1228.467	859.917	1934.800	1025.198	849.030	2050.944	1320.004	859.037	2133.237	1143.968	950.813	2008.656	838.168	758.378	2014.814	857.588	918.321	2172.988	892.248	824.503	2183.930	900.277	1001.729	2083.434	894.075	715.438	2104.438	918.173	996.621	2005.407	1295.260	703.504	2002.477	1280.311	1015.033	2040.140	642.846	1025.207	2105.305	630.762	1001.819	2083.227	539.739	1003.949	2019.106	557.523	0.000	0.000	0.000	964.477	1992.684	385.083	971.019	2103.984	369.475	970.737	2102.438	424.682	957.571	2182.858	422.770	957.699	2185.670	367.374	884.629	2407.100	436.041	919.075	2401.380	454.374	950.981	2397.194	428.343	875.830	2413.622	275.277	893.315	2407.234	228.934	971.598	2403.871	292.855	654.827	2072.233	688.864	656.887	2128.605	677.662	675.975	2114.343	594.050	669.047	2053.983	603.025	826.222	2034.555	412.163	705.608	2021.692	401.660	711.782	2096.104	291.798	950.070	2348.300	399.650	874.521	2342.563	380.528	910.951	2008.933	326.410	759.162	1987.931	330.450
119	0.59000	851.776	1933.189	1230.574	862.002	1913.791	1027.251	848.521	2030.787	1321.535	857.380	2112.393	1145.249	951.585	1988.334	840.184	759.040	1993.301	859.078	916.877	2152.417	893.816	822.954	2162.759	901.527	1001.081	2063.466	895.795	714.834	2082.151	918.634	996.914	1987.733	1297.608	703.999	1979.963	1282.022	1014.848	2016.052	647.144	1024.218	2080.611	632.751	1001.011	2055.861	541.640	1004.333	1992.334	562.756	0.000	0.000	0.000	963.857	1959.582	391.112	969.996	2070.123	370.349	969.913	2071.151	425.654	955.873	2151.736	420.306	958.122	2152.150	364.964	883.999	2377.363	421.520	915.948	2372.987	441.683	951.688	2366.483	415.561	877.789	2374.658	260.683	895.977	2365.432	215.025	969.467	2362.832	278.147	654.862	2055.639	687.582	657.204	2112.478	678.721	676.080	2101.146	594.478	668.959	2040.552	601.131	826.350	2027.988	407.682	705.077	2014.617	398.113	711.150	2090.683	291.294	947.879	2314.956	388.361	874.068	2309.419	369.686	907.480	1971.322	330.650	754.188	1979.499	328.224
120	0.59500	853.355	1913.008	1233.001	863.931	1892.755	1030.115	846.808	2009.635	1323.059	855.587	2091.456	1146.824	952.219	1967.785	842.507	758.980	1971.819	860.455	915.090	2131.453	895.818	821.470	2141.353	902.980	1000.406	2043.384	897.866	713.474	2060.483	919.581	997.063	1969.944	1300.067	704.425	1957.527	1284.261	1015.216	1992.489	651.953	1023.446	2056.497	635.555	1000.926	2028.770	545.274	1004.320	1965.840	568.499	0.000	0.000	0.000	963.439	1927.631	398.245	969.187	2036.864	371.826	968.882	2040.558	426.938	955.253	2121.040	417.579	959.825	2119.624	363.951	882.686	2347.387	405.714	918.787	2342.642	426.327	948.667	2336.264	402.095	879.491	2335.019	245.694	898.042	2323.159	201.147	971.470	2324.138	266.035	655.096	2039.214	686.721	656.992	2096.428	679.975	676.073	2088.216	595.512	668.837	2027.513	599.810	832.944	1957.392	412.899	704.312	2007.619	396.009	709.476	2085.694	291.096	947.373	2282.565	377.586	873.517	2276.009	358.297	907.981	1936.652	337.120	755.257	1974.335	324.873
121	0.60000	854.225	1891.947	1235.453	865.488	1871.250	1033.345	848.443	1991.263	1325.625	853.835	2070.593	1148.750	952.469	1946.773	844.994	759.103	1949.764	861.686	913.738	2110.471	898.061	820.064	2119.708	904.660	999.599	2023.066	900.367	712.299	2038.353	920.172	997.278	1952.737	1303.268	704.914	1935.468	1286.978	1015.417	1968.809	657.157	1022.587	2032.618	638.810	1000.323	2001.854	549.507	1003.852	1939.314	574.372	0.000	0.000	0.000	962.825	1895.921	405.636	968.693	2004.391	373.617	967.914	2010.768	428.476	958.969	2092.136	417.863	957.410	2085.202	360.395	882.149	2316.455	389.257	915.205	2313.359	411.566	951.247	2304.596	388.967	880.386	2294.719	230.828	900.228	2279.833	187.277	973.061	2284.865	253.560	655.555	2022.879	686.571	657.611	2080.409	681.882	676.035	2075.054	597.036	668.681	2014.444	598.951	831.746	1925.872	419.396	704.300	2000.692	394.338	709.013	2081.002	291.709	949.934	2252.652	367.925	872.841	2242.373	346.606	907.290	1901.678	343.904	754.825	1969.161	322.407
122	0.60500	855.350	1871.857	1239.263	867.256	1850.065	1037.236	847.265	1970.605	1327.981	851.950	2049.438	1150.872	951.419	1924.396	847.692	759.054	1927.337	863.136	912.447	2089.121	900.598	818.614	2097.842	906.605	998.468	2002.098	903.306	711.909	2015.455	921.444	997.329	1935.123	1306.459	705.392	1913.246	1290.435	1015.597	1945.474	662.655	1021.698	2008.601	642.383	999.004	1974.586	553.886	1004.013	1913.645	581.011	0.000	0.000	0.000	961.261	1863.803	412.818	967.747	1972.365	375.725	966.973	1981.908	430.228	958.156	2063.419	414.000	956.664	2052.217	357.743	880.458	2285.285	372.790	912.826	2283.153	395.034	949.952	2273.454	373.903	881.468	2253.500	215.943	901.706	2236.091	173.813	976.042	2245.755	241.959	655.790	2006.554	686.804	657.896	2064.099	684.153	677.153	2061.300	598.540	668.478	2001.382	599.030	832.350	1895.015	424.649	703.533	1993.802	393.962	708.716	2076.681	292.464	949.093	2220.211	356.336	871.637	2208.567	334.534	907.108	1867.455	350.939	753.683	1964.628	320.907
123	0.61000	856.883	1851.513	1242.905	869.003	1828.921	1041.635	846.722	1950.320	1330.723	850.002	2028.264	1153.271	953.014	1904.665	851.592	759.062	1904.708	864.958	911.266	2067.514	903.943	817.260	2075.491	908.838	997.541	1981.271	906.659	711.128	1992.492	922.716	997.212	1917.318	1309.877	706.530	1891.164	1293.705	1016.325	1922.414	668.202	1021.461	1985.186	646.533	998.017	1948.133	558.974	1003.466	1887.769	587.597	0.000	0.000	0.000	961.350	1833.865	421.314	966.827	1940.959	378.096	966.069	1953.906	431.787	957.293	2033.891	410.492	957.840	2021.242	356.118	880.582	2253.255	354.027	910.955	2255.272	377.683	947.997	2241.476	357.803	882.480	2211.052	201.042	904.349	2190.426	160.287	976.586	2205.383	229.263	656.132	1989.929	687.843	658.327	2047.567	687.218	677.612	2047.350	601.766	668.479	1987.674	599.861	830.250	1937.977	413.593	703.251	1986.826	394.102	709.919	2072.209	293.396	948.002	2187.168	344.281	870.796	2173.874	322.093	907.075	1834.098	358.117	753.019	1960.264	319.979
124	0.61500	857.758	1830.812	1246.857	870.636	1807.616	1046.593	846.332	1930.199	1333.563	848.102	2006.983	1155.862	952.832	1882.880	855.202	759.120	1881.964	866.830	910.303	2045.809	907.433	815.727	2052.513	911.743	996.597	1959.988	910.324	709.906	1969.264	924.271	997.106	1899.371	1313.472	707.715	1869.513	1296.989	1016.143	1899.041	674.009	1020.068	1960.976	650.361	996.637	1921.707	564.275	1002.535	1861.933	594.459	0.000	0.000	0.000	960.170	1803.627	429.578	966.430	1910.454	380.728	964.970	1926.536	433.309	955.820	2004.572	406.879	957.454	1989.232	353.753	879.040	2220.070	336.366	909.127	2220.315	361.978	946.050	2208.624	341.621	883.643	2167.163	185.988	906.081	2144.299	147.221	976.726	2164.135	216.508	656.441	1972.734	689.449	658.881	2030.333	690.917	677.616	2032.934	605.223	668.448	1973.434	601.505	828.037	1988.773	401.369	703.417	1980.464	394.710	709.742	2068.366	295.466	944.646	2151.239	331.391	870.314	2138.319	309.347	906.972	1801.492	365.559	753.425	1955.947	319.986
125	0.62000	858.587	1809.746	1250.496	872.173	1785.432	1050.890	845.869	1909.578	1336.842	846.143	1985.659	1158.651	952.633	1860.908	859.046	759.433	1859.056	869.036	909.040	2023.597	911.101	814.419	2029.451	914.696	995.766	1938.499	914.405	708.972	1945.741	926.028	997.143	1881.578	1316.964	708.391	1847.596	1301.188	1016.851	1876.198	679.931	1019.882	1937.436	654.697	995.348	1895.674	569.743	1002.694	1837.036	601.490	0.000	0.000	0.000	960.611	1775.112	438.326	964.968	1879.736	382.791	963.772	1899.344	434.359	954.386	1975.841	403.099	955.215	1955.605	350.321	877.488	2185.986	318.537	908.622	2190.970	343.641	944.323	2175.250	325.063	884.062	2122.413	171.420	907.470	2098.047	134.627	975.221	2121.460	203.172	656.786	1954.959	691.579	659.495	2012.924	694.475	677.486	2017.849	609.255	668.098	1958.468	603.786	828.305	1981.418	403.118	703.140	1973.737	396.680	709.770	2064.501	298.231	939.592	2114.196	315.949	868.043	2104.433	297.403	907.076	1769.892	372.683	752.078	1951.869	320.750
126	0.62500	859.680	1789.174	1254.910	873.287	1763.688	1055.963	845.738	1889.864	1340.553	844.223	1964.187	1161.588	952.221	1838.686	863.199	759.372	1835.939	871.421	907.581	2001.022	915.048	813.141	2006.166	918.044	994.997	1916.756	918.867	708.251	1921.761	927.922	997.159	1863.182	1321.314	708.339	1826.316	1306.349	1016.674	1852.671	685.649	1018.879	1913.355	658.949	994.297	1870.361	575.125	1002.109	1811.946	608.346	0.000	0.000	0.000	960.123	1746.519	446.616	964.487	1850.093	384.875	962.538	1872.797	434.896	952.502	1946.818	398.431	953.836	1923.080	347.318	875.964	2151.027	300.660	904.355	2155.342	325.296	942.632	2140.967	308.350	883.656	2079.215	158.704	905.801	2050.228	125.071	972.765	2079.041	189.904	657.083	1936.521	694.027	659.722	1994.416	698.757	677.163	2002.133	613.691	668.750	1942.806	606.219	828.605	1974.770	405.938	703.469	1967.622	399.598	710.343	2060.431	302.287	945.252	2083.943	307.243	867.697	2070.071	284.350	907.362	1738.880	380.176	751.866	1947.526	322.896
127	0.63000	860.875	1768.771	1259.586	874.616	1742.167	1061.171	845.421	1869.381	1344.246	842.366	1942.670	1164.654	951.361	1815.958	867.657	760.036	1812.710	873.807	907.098	1979.122	919.557	811.730	1982.560	921.617	994.388	1894.930	923.484	707.110	1897.648	930.185	996.803	1844.406	1325.208	709.413	1804.283	1310.873	1016.874	1829.408	691.267	1018.550	1889.574	663.499	992.775	1844.354	580.910	1001.701	1787.007	615.250	0.000	0.000	0.000	959.612	1718.723	454.809	963.965	1820.884	386.548	961.086	1846.378	435.091	950.274	1917.380	393.547	952.693	1890.804	344.107	874.327	2115.333	282.632	904.303	2121.798	308.241	941.598	2105.887	290.699	883.136	2034.244	146.194	905.308	2002.682	114.570	975.134	2036.138	178.858	657.511	1917.610	696.664	659.888	1975.277	703.286	676.917	1985.790	618.507	668.922	1926.706	609.085	828.898	1968.492	409.733	704.188	1961.144	403.343	710.540	2055.968	307.562	940.440	2047.182	292.595	866.459	2030.771	271.742	907.262	1708.605	387.158	752.284	1942.786	325.158
128	0.63500	861.976	1748.311	1264.554	875.689	1720.494	1066.534	844.940	1848.828	1347.747	840.443	1921.144	1167.825	951.054	1794.333	872.232	760.014	1789.380	876.601	905.657	1956.082	923.839	810.509	1958.904	925.148	993.893	1873.829	928.311	706.172	1873.286	932.482	996.618	1825.523	1329.191	710.088	1782.395	1315.406	1017.401	1806.226	697.124	1019.300	1866.423	668.512	991.820	1818.988	586.669	1001.110	1762.088	621.962	0.000	0.000	0.000	959.384	1691.607	462.779	963.260	1791.780	387.548	959.325	1819.894	434.220	948.487	1888.138	388.781	952.616	1859.309	341.119	872.344	2080.094	268.011	902.964	2087.287	290.213	939.960	2070.056	274.423	881.615	1988.425	134.500	905.149	1955.335	104.687	972.859	1993.054	166.498	657.940	1898.140	699.478	659.927	1955.618	707.879	675.342	1969.668	624.063	668.724	1910.252	612.423	829.234	1962.447	414.426	704.599	1954.483	408.156	710.841	2051.498	313.625	938.534	2011.341	279.478	865.187	1993.504	259.544	907.523	1679.136	393.839	752.552	1937.423	328.258
129	0.64000	862.854	1727.741	1269.446	876.775	1699.041	1071.770	844.612	1828.570	1351.806	838.645	1899.497	1171.113	950.095	1771.174	877.036	760.590	1766.218	879.498	904.032	1932.662	928.215	809.233	1935.050	928.875	992.726	1849.470	933.848	705.197	1848.909	934.949	996.453	1806.549	1333.183	710.876	1760.566	1320.218	1017.219	1782.574	702.915	1018.455	1841.930	673.083	991.104	1793.928	592.561	1000.604	1737.466	628.638	0.000	0.000	0.000	958.765	1665.322	470.253	962.971	1762.985	388.122	957.930	1793.502	432.911	946.992	1858.895	383.457	951.908	1827.461	337.557	872.384	2041.321	248.076	903.450	2048.927	269.762	938.559	2033.072	257.651	877.684	1941.438	123.407	903.653	1907.562	95.887	971.305	1949.260	154.795	658.307	1878.283	702.346	659.734	1935.442	712.654	674.951	1952.381	629.336	669.700	1893.319	615.644	829.780	1956.187	419.926	705.434	1947.684	413.639	711.468	2046.506	320.423	937.346	1974.957	266.220	865.193	1956.305	247.755	907.480	1650.248	400.227	753.732	1931.609	332.243
130	0.64500	863.491	1706.925	1274.067	877.601	1677.495	1076.868	844.265	1808.222	1355.686	836.894	1877.729	1174.355	949.551	1748.014	881.954	760.266	1742.557	882.672	902.505	1909.169	932.532	808.100	1911.138	932.608	991.759	1826.505	939.020	704.417	1824.417	937.632	996.102	1787.246	1337.133	711.570	1738.650	1324.863	1017.415	1759.187	708.596	1018.359	1817.970	677.980	990.460	1768.732	598.142	1000.204	1713.012	635.408	0.000	0.000	0.000	958.168	1639.894	476.866	962.710	1734.131	387.857	955.832	1766.530	430.893	945.025	1828.835	377.181	951.231	1795.339	333.622	871.055	2003.216	231.068	901.636	2014.372	253.618	937.610	1995.345	240.509	876.760	1896.150	113.776	900.520	1859.526	87.705	969.068	1904.856	143.415	658.667	1858.156	705.342	659.226	1914.636	717.477	674.969	1935.003	634.535	670.421	1875.925	619.136	830.072	1949.106	425.869	705.571	1939.424	419.896	711.879	2040.507	327.886	936.078	1937.838	253.015	862.105	1917.722	236.713	907.033	1621.881	406.252	753.889	1925.386	337.208
