NO_OF_FRAMES	358
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-24, 11:23:52.016	500228.80772950
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	calc_med_right	calc_back_right	calc_lat_right	forfoot_med_right	toe_right	forfoot_lat_right	mal_med_right	mal_lat_right	mal_lat_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_med_right X	calc_med_right Y	calc_med_right Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_med_right X	mal_med_right Y	mal_med_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
95	0.47000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	997.540	2958.991	1119.145	745.880	2965.559	1083.344	918.721	3159.974	1148.876	833.342	3161.246	1151.625	0.000	0.000	0.000	721.437	2980.650	1186.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1015.906	2894.232	755.223	1035.077	2837.267	782.968	0.000	0.000	0.000	1006.456	2785.294	652.493	1028.203	2730.741	526.283	1027.792	2782.324	506.949	1019.176	2759.495	426.367	1018.288	2705.272	439.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	704.784	3106.569	817.587	695.632	3159.199	841.423	720.452	3199.969	768.904	716.600	3149.597	740.989	869.583	3232.019	611.697	741.876	3254.109	607.617	732.949	3353.351	526.557	744.430	3385.360	571.026	764.731	3449.277	523.636	746.792	3420.903	480.878	877.693	3672.371	346.333	845.678	3676.666	384.409	805.548	3682.503	374.005	0.000	0.000	0.000	797.323	3601.943	124.104	742.335	3635.948	181.853	863.812	3588.897	304.325	782.982	3624.848	337.531	985.619	2634.421	207.741	960.902	2706.402	625.789	780.491	3250.708	521.663
96	0.47500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	998.001	2940.044	1118.763	745.967	2946.039	1084.540	919.316	3140.317	1149.283	834.026	3141.715	1152.508	0.000	0.000	0.000	722.155	2961.866	1188.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1014.908	2879.450	751.901	1035.927	2822.835	778.399	0.000	0.000	0.000	1006.200	2770.812	648.372	1027.458	2715.730	522.282	1026.008	2767.155	502.383	1017.035	2743.062	421.954	1015.345	2687.628	432.836	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.493	3087.341	817.954	696.056	3137.991	840.693	720.557	3178.297	767.975	716.759	3127.747	740.336	869.359	3209.335	610.823	741.983	3231.319	606.928	733.055	3331.570	527.250	743.877	3363.583	573.091	761.981	3430.447	527.156	747.087	3399.675	482.808	878.652	3653.208	352.286	846.109	3658.080	388.775	805.811	3663.800	378.611	0.000	0.000	0.000	797.135	3581.956	128.756	740.782	3616.813	187.173	863.381	3569.997	308.594	782.937	3606.171	342.440	984.354	2615.329	204.841	959.289	2692.036	621.534	781.269	3228.297	520.279
97	0.48000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	997.912	2920.683	1117.935	745.845	2926.665	1085.273	919.919	3120.676	1149.379	834.736	3122.156	1153.104	0.000	0.000	0.000	721.893	2943.777	1189.366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.455	2860.475	746.911	1036.309	2807.779	773.812	0.000	0.000	0.000	1006.294	2756.435	644.521	1026.535	2700.703	518.157	1024.458	2752.347	497.963	1015.098	2727.194	417.661	1014.125	2671.725	428.884	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	696.647	3066.625	817.745	696.979	3116.640	839.752	720.808	3156.447	766.838	717.079	3105.704	739.574	869.373	3186.830	609.862	742.082	3208.286	605.864	733.187	3309.482	527.631	744.090	3340.910	574.006	765.407	3405.403	527.553	746.863	3378.606	484.228	879.526	3633.854	357.281	846.725	3639.442	392.540	806.186	3645.243	382.786	0.000	0.000	0.000	800.408	3560.757	133.523	739.197	3596.944	192.290	863.148	3550.816	312.683	782.977	3587.090	347.020	986.414	2599.404	201.221	958.902	2677.499	617.947	781.211	3205.800	518.882
98	0.48500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	998.487	2901.805	1117.163	745.868	2907.323	1085.689	920.435	3101.118	1149.081	835.379	3102.624	1153.459	0.000	0.000	0.000	722.778	2924.929	1190.412	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.133	2845.513	743.771	1040.584	2795.613	770.229	0.000	0.000	0.000	1001.940	2740.802	636.910	1025.630	2685.986	514.088	1022.966	2737.556	493.665	1013.675	2712.008	413.548	1013.134	2656.444	425.064	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	697.675	3044.949	817.064	697.101	3095.458	838.462	721.054	3134.702	765.552	717.074	3083.876	738.613	869.294	3164.138	608.645	742.896	3183.859	603.920	733.114	3287.462	527.916	744.832	3317.820	574.649	765.531	3383.261	529.359	747.124	3357.042	485.652	880.194	3614.448	361.105	847.375	3620.799	395.610	806.725	3626.509	386.146	0.000	0.000	0.000	790.238	3541.214	138.435	737.418	3576.288	197.040	862.858	3531.231	316.332	782.869	3567.814	351.378	981.753	2580.683	198.560	957.918	2662.857	613.991	780.669	3183.306	517.719
99	0.49000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	998.564	2882.610	1115.912	746.778	2887.918	1085.694	920.950	3081.595	1148.485	836.050	3083.028	1153.400	0.000	0.000	0.000	723.036	2906.518	1190.929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.661	2830.047	740.638	1037.714	2777.520	765.486	0.000	0.000	0.000	1001.859	2726.019	632.964	1022.845	2669.497	509.042	1021.396	2722.675	489.347	1011.903	2696.765	409.379	1012.270	2641.486	421.112	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	700.001	3022.842	816.013	697.486	3074.167	837.336	721.153	3113.044	763.957	717.464	3060.528	737.180	869.222	3141.382	607.151	742.974	3160.404	602.150	733.008	3265.157	527.849	745.409	3294.171	574.057	765.886	3360.711	530.836	748.074	3334.544	485.635	880.532	3595.128	363.545	848.019	3602.034	398.254	807.313	3607.473	388.999	0.000	0.000	0.000	790.201	3518.184	141.981	735.639	3554.997	201.430	862.602	3511.284	319.617	782.906	3548.059	355.117	979.355	2566.950	190.757	956.891	2648.088	610.257	779.141	3160.643	515.891
100	0.49500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	998.224	2863.479	1114.581	746.608	2868.576	1085.570	921.381	3062.158	1147.565	836.632	3063.545	1153.113	0.000	0.000	0.000	723.189	2888.118	1191.082	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.492	2814.354	737.602	1041.188	2764.180	762.281	0.000	0.000	0.000	1001.993	2711.210	629.020	1023.694	2656.353	505.839	1020.099	2707.901	485.185	1008.998	2681.680	403.747	1010.967	2626.362	417.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.054	3000.830	814.696	692.677	3052.318	836.225	721.438	3091.009	762.068	717.790	3038.077	735.385	868.933	3118.297	605.336	743.022	3136.744	600.121	732.959	3242.587	527.463	745.562	3270.973	575.084	761.764	3341.851	534.427	747.814	3312.690	486.628	880.697	3575.419	365.476	848.733	3582.710	400.201	807.733	3588.215	391.476	0.000	0.000	0.000	784.434	3496.524	146.523	733.469	3533.159	205.651	862.330	3490.943	322.591	782.804	3528.064	358.582	985.227	2553.770	185.465	956.705	2633.318	606.451	780.362	3137.220	513.342
101	0.50000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	995.600	2842.342	1112.716	745.756	2849.381	1085.569	921.778	3042.754	1146.282	837.165	3044.043	1152.430	0.000	0.000	0.000	723.371	2869.680	1190.790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.506	2798.393	734.715	1038.634	2745.834	758.295	0.000	0.000	0.000	1002.021	2696.202	625.053	1021.114	2640.091	500.797	1018.938	2693.115	481.035	1007.495	2666.742	399.577	1009.907	2611.809	412.781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.260	2979.442	813.214	693.549	3029.261	833.873	721.626	3068.694	759.703	717.600	3015.915	733.668	860.319	3091.077	598.798	743.001	3112.844	597.738	732.868	3219.629	526.806	745.864	3247.016	573.790	765.982	3314.897	532.816	748.077	3290.024	486.849	880.810	3555.289	366.892	849.295	3563.047	401.813	808.145	3568.390	393.437	0.000	0.000	0.000	784.772	3472.507	149.376	731.078	3511.030	209.561	861.937	3470.227	325.015	782.704	3507.712	361.655	990.571	2542.007	187.305	955.416	2618.313	602.328	779.236	3113.656	511.551
102	0.50500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	998.119	2825.580	1111.667	746.575	2830.004	1084.706	922.131	3023.468	1144.753	837.597	3024.685	1151.443	0.000	0.000	0.000	723.334	2851.391	1190.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.390	2781.961	731.802	1038.253	2729.044	754.846	0.000	0.000	0.000	1002.082	2681.213	621.045	1020.073	2625.148	496.434	1018.106	2678.557	477.031	1006.644	2652.391	395.460	1008.752	2597.235	408.591	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.333	2957.917	811.710	699.068	3011.549	831.317	722.001	3045.449	756.902	717.521	2993.473	731.685	859.918	3067.476	596.244	742.875	3088.863	595.216	732.719	3196.336	525.856	746.035	3222.961	573.088	761.729	3295.332	535.600	747.668	3267.453	487.001	880.705	3534.672	368.060	849.614	3542.974	403.146	808.284	3548.222	395.249	0.000	0.000	0.000	786.440	3448.111	151.859	728.807	3488.511	213.124	873.751	3453.166	336.770	782.601	3486.643	364.263	988.088	2528.186	182.683	955.418	2603.264	598.224	779.785	3089.670	507.995
103	0.51000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	995.808	2803.951	1109.134	745.794	2810.609	1084.506	922.392	3004.268	1142.911	837.957	3005.354	1150.029	0.000	0.000	0.000	722.281	2833.598	1189.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.403	2764.997	729.303	1040.703	2714.340	752.221	0.000	0.000	0.000	1007.480	2668.142	620.416	1020.785	2612.033	493.036	1017.178	2663.743	472.766	1005.665	2638.113	391.186	1007.423	2582.803	404.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.522	2936.148	809.839	699.139	2990.069	829.138	722.855	3023.211	754.044	716.816	2972.292	729.861	859.455	3043.622	593.374	742.715	3064.617	592.372	732.461	3172.896	524.583	749.243	3195.801	570.473	765.775	3267.871	533.146	747.005	3244.570	486.819	880.552	3513.546	368.842	849.833	3522.230	404.198	811.795	3531.559	383.094	0.000	0.000	0.000	784.443	3424.610	154.315	727.432	3465.466	216.011	873.320	3431.696	338.384	782.284	3465.249	366.483	986.809	2515.005	178.028	954.318	2588.053	593.805	778.856	3066.553	505.153
104	0.51500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	995.179	2785.024	1107.161	746.771	2791.205	1083.036	922.660	2985.090	1140.557	838.235	2985.983	1148.072	0.000	0.000	0.000	723.021	2814.562	1187.999	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.604	2748.356	726.506	1040.188	2697.231	749.172	0.000	0.000	0.000	1007.294	2652.859	616.250	1017.877	2595.570	487.371	1016.286	2649.176	468.465	1004.672	2624.050	386.709	1006.077	2568.629	399.291	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.491	2914.413	807.760	699.541	2968.539	826.512	722.755	3001.788	750.994	716.697	2949.448	727.217	859.008	3019.636	590.273	742.476	3040.134	589.374	732.210	3148.972	523.039	749.566	3171.190	569.156	765.614	3243.799	532.569	746.621	3221.042	485.946	880.224	3492.168	369.473	849.926	3500.998	404.918	812.348	3509.212	383.799	0.000	0.000	0.000	781.814	3400.961	156.656	724.974	3442.427	218.884	872.842	3409.794	339.445	781.785	3443.569	368.322	985.031	2502.058	172.792	953.513	2572.962	589.550	778.388	3042.286	502.701
105	0.52000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.155	2767.481	1104.973	745.535	2772.215	1081.782	922.973	2966.348	1138.172	838.444	2966.998	1146.149	0.000	0.000	0.000	721.924	2796.804	1186.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.744	2731.640	723.559	1037.307	2678.182	745.938	0.000	0.000	0.000	1007.074	2637.401	612.195	1016.879	2580.993	482.607	1015.461	2634.699	464.126	1003.797	2610.296	382.250	1005.110	2554.881	394.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.328	2892.156	805.390	699.864	2946.697	823.316	722.310	2979.224	747.634	716.475	2926.562	724.448	858.561	2995.439	586.865	742.196	3015.449	586.113	732.575	3123.708	520.618	749.852	3146.354	567.351	765.231	3219.595	531.546	745.624	3197.611	485.032	879.844	3470.307	369.762	849.871	3479.399	405.419	808.161	3484.515	398.344	0.000	0.000	0.000	779.372	3377.239	158.758	723.421	3418.897	220.969	872.401	3387.667	340.186	781.344	3421.308	369.639	982.505	2489.759	165.966	953.156	2558.003	585.290	777.511	3017.758	498.464
106	0.52500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.044	2748.580	1102.566	745.150	2753.217	1079.850	922.869	2947.637	1135.175	838.577	2947.770	1143.488	0.000	0.000	0.000	721.848	2778.172	1184.401	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1007.943	2714.903	720.645	1036.690	2661.080	743.016	0.000	0.000	0.000	1006.678	2621.724	607.966	1016.140	2566.706	477.745	1014.770	2620.482	459.654	1003.058	2596.884	377.647	1003.839	2541.222	389.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.201	2870.096	802.822	699.210	2924.742	819.969	722.137	2956.579	744.011	715.922	2903.712	721.560	857.936	2971.026	583.183	741.771	2990.803	582.550	731.961	3099.419	518.404	749.749	3121.458	565.182	764.834	3195.018	530.186	745.007	3173.540	483.465	879.354	3448.198	369.764	849.171	3458.117	406.398	812.434	3465.864	386.376	0.000	0.000	0.000	777.024	3353.306	160.325	720.958	3395.407	223.150	871.914	3365.234	340.507	780.929	3398.555	370.555	981.055	2478.116	160.330	952.507	2542.929	580.870	777.305	2993.882	495.072
107	0.53000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.030	2729.824	1100.017	745.593	2733.803	1078.018	922.946	2929.009	1132.240	838.595	2928.818	1140.678	0.000	0.000	0.000	722.689	2758.918	1182.697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.213	2698.224	717.587	1035.682	2643.650	739.951	0.000	0.000	0.000	1006.421	2606.067	603.803	1015.427	2552.522	472.774	1014.117	2606.327	455.195	1002.171	2583.452	372.784	1002.685	2527.827	383.945	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.779	2847.749	800.048	698.773	2902.924	816.860	722.096	2933.679	740.093	715.811	2880.346	718.208	857.288	2946.414	579.397	741.307	2965.913	578.836	731.232	3074.846	515.847	750.316	3094.835	562.228	764.307	3170.224	528.376	744.159	3149.280	481.673	878.432	3425.584	370.141	848.367	3436.480	407.062	813.592	3445.084	388.083	0.000	0.000	0.000	774.442	3329.200	161.548	719.350	3371.449	224.596	871.373	3342.484	340.552	780.323	3375.758	371.284	979.672	2467.105	154.339	951.760	2527.768	576.062	776.553	2968.794	491.432
108	0.53500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.138	2710.930	1097.308	745.059	2714.728	1075.611	922.998	2910.361	1129.045	838.578	2909.906	1137.511	0.000	0.000	0.000	721.598	2741.072	1180.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.336	2681.380	714.376	1034.733	2626.291	736.745	0.000	0.000	0.000	1005.935	2590.301	599.532	1014.722	2538.483	467.731	1013.445	2592.248	450.653	1001.776	2570.685	368.071	1001.587	2514.709	378.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.700	2825.530	797.008	699.181	2880.722	813.023	721.651	2910.763	736.001	715.390	2857.152	714.905	856.388	2921.499	575.233	740.422	2941.665	575.271	730.439	3050.069	512.861	750.201	3069.315	559.353	763.737	3145.345	526.324	743.844	3123.416	478.734	877.746	3402.899	369.487	848.000	3413.813	406.618	810.663	3419.282	391.915	0.000	0.000	0.000	772.046	3304.914	162.383	727.528	3344.525	222.455	870.687	3319.492	340.187	779.681	3352.561	371.587	978.285	2456.626	148.232	951.261	2512.540	570.963	775.808	2943.897	487.205
109	0.54000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.041	2692.196	1094.265	745.519	2695.471	1073.227	922.976	2891.964	1125.647	838.477	2891.111	1134.078	0.000	0.000	0.000	721.401	2722.428	1177.301	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.372	2664.476	711.103	1033.449	2608.852	733.482	0.000	0.000	0.000	1005.482	2574.517	595.169	1013.742	2524.260	462.373	1013.793	2578.811	446.457	997.405	2554.892	361.683	1000.508	2501.906	373.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.806	2803.175	793.736	699.269	2858.724	809.270	720.787	2887.912	731.715	714.237	2834.293	711.209	855.585	2896.550	570.915	739.738	2916.777	571.157	729.388	3025.357	509.729	749.660	3043.864	556.099	762.963	3120.248	524.017	742.523	3099.864	476.663	877.380	3380.155	367.697	847.514	3390.924	405.796	807.246	3392.686	394.989	0.000	0.000	0.000	769.780	3280.269	162.964	724.610	3320.456	224.447	869.662	3295.975	339.453	778.879	3329.156	371.606	976.883	2446.722	141.880	950.499	2497.265	565.630	775.026	2919.469	483.058
110	0.54500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.402	2673.134	1091.013	745.523	2676.385	1070.122	922.903	2873.614	1121.957	838.312	2872.318	1130.251	0.000	0.000	0.000	722.336	2702.762	1174.434	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.373	2647.499	707.684	1032.304	2591.447	730.118	0.000	0.000	0.000	1008.028	2561.232	591.129	1012.934	2510.368	457.030	1011.215	2563.492	440.919	996.835	2542.247	356.718	999.154	2488.623	365.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.671	2780.905	790.335	698.613	2836.584	805.332	720.389	2864.852	727.170	713.923	2810.854	707.324	854.613	2871.351	566.302	739.155	2891.459	566.724	728.271	3000.282	506.188	749.105	3018.217	552.655	762.720	3093.593	520.768	741.380	3075.324	473.884	876.079	3356.783	367.053	846.946	3367.739	404.542	806.936	3369.526	394.420	806.446	3271.155	195.722	767.377	3254.761	163.117	724.243	3294.424	223.991	868.979	3272.545	338.497	778.155	3305.287	371.021	975.658	2437.476	135.404	949.708	2481.862	560.175	774.049	2894.488	478.709
111	0.55000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.180	2654.097	1087.520	746.126	2657.075	1067.165	922.759	2855.261	1118.057	838.044	2853.658	1126.156	1028.079	2678.540	1176.300	721.470	2684.898	1170.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.139	2630.289	704.046	1030.630	2573.754	726.548	0.000	0.000	0.000	1006.129	2543.792	586.029	1010.448	2494.867	450.137	1008.724	2548.059	435.398	996.259	2529.790	351.693	998.009	2476.072	359.668	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.597	2758.440	786.851	698.830	2814.288	800.922	720.142	2841.739	722.400	713.505	2787.429	703.331	853.591	2845.994	561.469	738.382	2866.181	562.065	727.170	2975.114	502.330	748.054	2992.974	549.042	761.458	3069.267	517.998	740.535	3049.448	470.430	875.029	3333.370	365.269	846.184	3344.385	402.943	808.976	3347.811	394.439	809.695	3250.525	198.032	765.097	3229.782	163.036	723.400	3269.476	223.404	868.284	3248.813	337.232	778.566	3280.079	369.159	974.500	2428.606	128.770	949.020	2466.850	554.343	772.936	2869.348	474.103
112	0.55500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.379	2635.331	1084.007	746.075	2637.955	1063.960	922.587	2837.019	1113.897	837.725	2835.122	1121.791	1025.457	2657.414	1172.562	721.534	2666.281	1166.871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.079	2613.028	700.205	1028.908	2555.943	722.848	0.000	0.000	0.000	1005.695	2528.025	581.375	1009.211	2480.781	444.275	1008.383	2534.465	430.455	996.164	2517.734	346.612	998.067	2463.201	354.803	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	704.079	2735.945	782.966	697.145	2791.014	796.880	717.932	2818.861	717.667	712.479	2764.319	698.886	852.618	2820.635	556.366	737.590	2840.760	557.261	725.949	2950.021	498.267	746.941	2967.406	545.126	760.837	3042.716	514.396	739.424	3024.451	466.970	873.864	3309.667	363.124	845.342	3320.852	400.904	809.248	3325.572	391.631	803.113	3221.202	194.680	763.076	3203.967	162.610	721.001	3241.956	222.741	867.040	3224.651	335.540	776.285	3257.161	368.949	973.310	2420.007	121.827	947.989	2451.549	548.387	771.676	2844.063	469.435
113	0.56000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	996.812	2616.732	1080.401	746.428	2618.953	1060.666	922.369	2818.786	1109.510	837.364	2816.558	1117.104	1032.716	2644.444	1169.183	721.496	2647.714	1162.390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1008.168	2595.801	696.195	1027.146	2538.081	719.052	0.000	0.000	0.000	1005.017	2512.007	576.239	1009.308	2468.914	439.970	1007.952	2520.823	425.443	994.239	2505.767	342.518	996.523	2451.852	349.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.371	2713.770	778.901	698.359	2770.295	791.857	717.484	2795.702	712.537	711.809	2741.155	694.594	851.568	2795.149	551.078	736.699	2815.257	552.217	721.712	2926.014	494.746	745.542	2942.332	541.059	759.943	3017.060	510.796	737.976	3000.263	463.721	872.056	3285.576	361.473	844.415	3297.057	398.566	808.548	3302.468	388.046	800.918	3194.375	192.948	763.441	3176.740	161.227	719.212	3214.294	221.197	866.124	3200.410	333.698	776.769	3230.856	365.504	972.515	2412.008	114.904	947.179	2436.400	542.122	770.854	2818.563	464.418
