NO_OF_FRAMES	257
NO_OF_CAMERAS	24
NO_OF_MARKERS	43
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
52	0.25500	888.766	2775.232	1303.457	896.711	2738.680	1110.313	868.188	2880.606	1376.803	849.240	2941.640	1193.210	964.633	2806.151	922.095	786.709	2789.364	910.519	909.120	2967.056	953.005	816.337	2961.992	946.983	1003.240	2894.330	972.261	722.829	2867.387	955.007	1018.217	2860.798	1354.259	739.086	2810.839	1352.626	1048.303	2834.415	726.493	1048.077	2898.451	707.999	1016.390	2864.116	620.885	1029.323	2803.898	645.503	867.460	2786.643	466.151	978.258	2753.162	461.001	981.002	2736.785	316.452	979.081	2790.822	311.880	960.371	2780.124	231.547	961.192	2725.027	237.144	855.341	2750.503	25.188	891.128	2767.363	16.697	923.815	2739.569	17.718	833.900	2600.442	67.086	856.180	2555.087	84.557	937.255	2610.983	49.868	694.043	2890.180	706.572	674.008	2947.505	724.931	703.259	2973.130	641.857	707.816	2915.764	623.658	867.856	3007.758	453.237	747.707	2994.697	441.761	749.737	3117.235	382.949	834.757	3405.403	414.211	867.435	3408.464	372.096	788.756	3368.500	364.056	770.213	3209.610	438.692	929.388	2723.858	74.055	853.978	2714.454	94.955	923.446	2705.297	413.075	786.558	3024.873	358.935
53	0.26000	887.414	2758.285	1299.107	896.427	2724.644	1104.665	868.570	2863.417	1372.923	850.077	2925.310	1189.569	964.656	2790.568	918.936	786.127	2773.887	906.799	908.186	2952.146	948.834	815.337	2947.141	942.437	1002.425	2879.433	968.742	717.463	2852.681	951.194	1018.802	2842.782	1350.038	739.250	2794.624	1348.334	1047.296	2818.113	725.508	1047.309	2881.676	705.505	1015.883	2845.393	619.083	1027.421	2785.641	645.498	866.436	2767.684	464.376	978.846	2737.148	458.860	979.798	2723.542	312.978	979.233	2777.830	310.081	960.219	2769.854	229.425	960.270	2714.750	233.425	854.905	2748.370	24.416	890.671	2765.701	17.161	923.391	2737.870	16.900	832.313	2595.849	57.052	854.743	2549.709	72.209	936.459	2607.756	41.341	693.360	2872.436	702.273	676.533	2926.990	717.657	702.872	2954.285	636.049	706.950	2896.515	618.799	867.264	2983.800	446.495	746.066	2971.394	436.125	748.802	3093.192	379.770	834.729	3380.996	418.359	869.305	3385.677	377.220	788.026	3344.961	368.214	769.896	3184.440	437.925	928.499	2719.407	70.790	853.030	2709.150	91.294	923.609	2689.326	408.850	784.899	3001.635	354.113
54	0.26500	889.849	2744.454	1293.098	896.841	2710.024	1098.877	869.003	2846.240	1368.784	850.932	2909.045	1185.734	970.817	2779.539	915.992	785.776	2758.381	903.045	907.389	2937.470	944.679	814.496	2932.458	937.810	1001.654	2864.498	965.139	716.772	2837.577	946.766	1019.497	2824.734	1345.672	739.433	2778.687	1344.356	1045.679	2801.590	724.114	1046.753	2864.810	702.669	1018.803	2828.949	617.143	1024.962	2767.296	644.889	866.991	2751.074	461.606	977.923	2720.267	456.413	977.950	2710.362	309.584	979.403	2765.217	308.581	959.545	2759.995	227.720	958.775	2704.725	229.933	854.176	2746.422	23.991	890.331	2763.865	18.145	922.888	2735.972	16.778	831.082	2591.650	48.949	853.454	2544.936	61.842	935.148	2604.085	34.042	690.936	2854.724	697.588	678.981	2911.481	711.089	702.509	2935.462	630.125	706.149	2877.382	613.831	866.581	2959.636	439.705	744.202	2947.795	430.501	741.245	3071.448	378.185	837.235	3354.970	421.653	868.495	3361.619	380.375	787.054	3320.808	371.623	769.390	3158.914	436.752	927.320	2715.043	68.486	852.142	2703.734	88.092	923.653	2672.958	404.879	783.034	2977.972	349.382
55	0.27000	889.020	2727.642	1288.542	896.633	2694.077	1094.078	869.628	2829.288	1364.520	851.837	2892.779	1181.799	971.090	2764.386	912.410	785.346	2743.012	898.791	904.907	2922.284	940.059	813.647	2917.943	933.183	1001.135	2849.264	961.710	716.362	2822.423	942.208	1020.310	2806.515	1341.211	739.361	2762.725	1340.273	1043.015	2784.206	721.862	1045.999	2847.495	699.413	1019.477	2810.873	614.209	1023.167	2749.876	643.460	871.517	2739.556	457.373	977.918	2704.115	454.242	976.934	2697.713	306.828	978.755	2752.366	307.623	958.539	2750.249	226.787	957.218	2694.694	226.919	853.757	2744.886	23.369	889.910	2762.182	19.388	922.542	2734.433	17.278	830.037	2588.497	42.421	852.099	2540.849	52.985	934.432	2602.002	28.944	690.417	2837.056	692.898	678.882	2894.071	705.310	702.373	2916.271	623.804	705.087	2858.604	608.861	865.653	2935.030	432.925	742.169	2923.922	424.844	749.053	3042.586	371.407	834.921	3331.299	425.060	867.641	3337.132	382.991	785.921	3296.013	374.386	766.996	3132.132	434.881	926.281	2710.393	67.079	850.658	2698.709	85.822	926.686	2655.318	401.232	781.707	2954.024	344.824
56	0.27500	889.175	2712.125	1283.993	896.014	2677.757	1088.817	870.394	2812.480	1360.147	852.684	2876.557	1177.869	970.922	2749.004	908.574	784.814	2727.662	894.418	906.130	2908.792	936.810	812.807	2903.655	928.575	1000.729	2833.836	958.401	715.915	2807.495	937.547	1021.149	2788.166	1336.816	739.226	2746.789	1336.207	1042.131	2768.221	719.507	1046.675	2830.844	696.100	1019.707	2792.944	610.851	1021.231	2732.208	641.172	865.082	2717.364	457.393	979.114	2688.425	452.302	976.358	2684.393	304.578	977.650	2739.054	307.493	957.245	2739.912	226.678	956.352	2684.376	224.754	853.390	2743.535	23.840	889.626	2760.911	20.812	922.279	2733.206	18.141	828.982	2585.909	36.244	850.643	2537.940	45.263	934.239	2599.537	26.813	689.803	2819.595	688.069	679.559	2875.542	698.713	702.199	2897.195	617.368	704.417	2839.282	603.582	864.773	2910.250	426.193	739.594	2900.306	419.458	746.357	3017.950	368.093	834.764	3304.747	427.438	866.301	3312.170	385.110	784.562	3270.712	376.594	765.996	3105.868	432.902	925.221	2706.178	66.431	849.812	2693.962	84.129	926.629	2638.531	398.153	780.348	2929.500	340.446
57	0.28000	889.006	2695.193	1279.387	895.302	2661.512	1083.816	871.766	2796.084	1355.933	853.536	2860.384	1174.319	970.825	2734.041	904.605	784.221	2712.540	889.810	905.718	2894.742	933.096	812.003	2889.571	924.076	1000.517	2818.193	955.256	719.343	2791.347	932.261	1022.085	2769.696	1332.520	739.146	2730.805	1332.342	1040.226	2751.096	716.620	1047.449	2813.965	692.829	1020.865	2776.006	607.706	1021.584	2715.606	638.629	869.831	2705.666	454.851	980.253	2672.249	450.388	976.516	2670.493	303.296	976.826	2724.994	308.401	956.786	2728.901	227.718	956.214	2673.766	223.703	852.915	2742.851	24.541	889.011	2760.514	22.187	921.981	2732.399	19.264	828.169	2583.871	33.457	850.023	2536.048	40.316	934.684	2598.621	25.694	689.699	2801.715	683.229	680.509	2855.407	691.031	702.063	2877.899	610.948	703.947	2819.551	598.255	863.894	2885.042	419.679	737.324	2875.818	413.842	742.806	2993.572	366.593	833.445	3278.636	429.110	865.041	3286.855	386.770	783.068	3244.862	378.021	764.837	3079.352	430.697	924.204	2702.933	66.571	848.540	2691.745	83.528	926.341	2621.937	395.776	778.380	2903.954	336.183
58	0.28500	888.379	2678.234	1274.548	894.184	2645.488	1078.546	872.720	2779.186	1351.960	854.417	2844.310	1171.538	970.016	2718.798	900.473	783.194	2697.680	885.389	905.301	2880.666	929.486	811.276	2875.676	919.636	1000.253	2802.776	952.297	719.107	2775.750	927.009	1022.809	2750.975	1328.370	738.654	2714.930	1328.633	1040.477	2735.024	714.033	1048.459	2797.390	690.174	1021.469	2759.686	604.854	1022.270	2699.164	635.591	871.069	2689.802	452.317	979.410	2654.446	447.878	973.009	2653.880	301.852	976.989	2710.714	309.791	957.020	2717.521	229.274	956.149	2662.811	223.323	852.845	2742.290	25.635	888.850	2759.895	23.585	921.708	2731.803	20.491	828.706	2582.282	31.737	849.579	2535.092	37.431	933.736	2597.870	25.384	689.815	2783.578	678.455	680.692	2838.099	685.647	701.890	2858.264	604.497	703.507	2799.606	593.141	863.175	2859.482	413.399	735.010	2851.595	408.915	741.969	2967.805	362.762	831.745	3252.335	430.101	863.282	3261.158	387.883	781.626	3218.269	378.632	763.389	3052.507	428.268	923.198	2700.405	67.701	847.666	2689.605	84.196	925.894	2605.380	393.990	777.600	2878.361	332.523
59	0.29000	888.518	2661.348	1270.174	892.848	2629.501	1073.402	873.803	2762.154	1348.506	855.341	2828.383	1169.304	970.332	2704.544	896.682	782.970	2682.733	880.554	904.410	2865.998	925.738	810.526	2861.812	915.310	1000.011	2787.605	949.301	718.693	2761.317	922.325	1023.871	2732.296	1324.396	738.074	2699.100	1325.127	1040.639	2719.587	711.637	1049.070	2782.200	688.278	1021.706	2745.211	602.556	1023.326	2684.349	632.622	869.083	2673.062	451.124	979.007	2636.954	445.445	972.696	2640.011	301.512	978.072	2696.390	310.955	957.973	2706.459	230.919	955.757	2652.309	223.246	852.826	2741.554	26.657	888.873	2759.161	24.918	921.712	2731.000	21.557	828.337	2580.989	29.702	849.293	2533.677	33.913	934.141	2597.293	24.759	689.750	2765.514	674.570	680.531	2821.953	680.494	701.785	2837.837	598.393	703.281	2778.897	588.820	862.862	2833.689	407.692	733.107	2826.254	403.651	740.645	2941.449	359.677	829.031	3226.523	430.542	861.506	3235.186	388.470	779.956	3191.348	378.665	761.618	3025.226	425.698	923.103	2698.298	69.637	847.471	2687.116	85.329	925.138	2589.358	392.479	776.864	2852.137	329.044
60	0.29500	887.510	2643.994	1266.120	890.892	2613.773	1068.144	875.032	2744.883	1345.764	856.356	2812.529	1167.078	970.142	2689.850	893.039	783.410	2668.241	875.477	902.155	2851.198	922.077	809.679	2847.948	911.118	999.608	2772.730	946.533	717.181	2747.329	917.727	1024.975	2713.608	1320.680	737.578	2683.037	1321.634	1041.153	2704.901	709.183	1048.876	2767.838	686.573	1021.818	2731.859	600.500	1024.432	2670.718	629.514	863.139	2652.843	450.684	978.925	2619.695	443.442	973.473	2627.715	301.207	979.498	2682.684	311.797	956.975	2694.064	231.656	953.896	2640.971	222.686	852.815	2740.755	27.300	888.908	2758.328	25.933	921.692	2730.191	22.443	827.896	2579.381	28.098	849.345	2532.099	30.510	933.782	2596.049	24.043	689.606	2747.450	671.734	680.722	2804.347	675.878	701.692	2816.801	592.895	703.105	2757.448	585.512	862.703	2807.437	402.740	731.808	2799.862	398.566	740.507	2913.465	355.516	826.723	3199.808	430.296	859.238	3208.903	388.433	778.849	3163.250	377.315	759.512	2997.842	422.989	922.728	2695.733	71.347	847.340	2684.589	86.940	924.990	2574.242	390.828	776.424	2825.364	325.931
61	0.30000	887.970	2627.669	1261.763	889.856	2597.993	1063.672	876.258	2727.532	1343.548	857.280	2796.860	1164.887	970.099	2675.101	889.687	780.612	2654.871	871.649	901.929	2836.346	919.479	808.671	2834.120	907.058	999.074	2758.040	943.937	716.374	2733.434	913.516	1025.876	2694.817	1317.051	737.108	2667.116	1318.606	1042.420	2690.881	706.358	1048.442	2753.753	684.591	1021.346	2718.688	598.087	1024.657	2657.150	626.277	869.303	2642.525	448.478	978.420	2602.606	441.347	973.900	2616.236	300.554	980.967	2669.586	312.143	958.501	2684.198	232.680	952.284	2630.698	221.875	852.698	2740.291	27.645	888.756	2757.814	26.620	921.573	2729.720	23.175	827.503	2578.637	27.075	849.083	2531.174	28.537	933.268	2595.425	23.752	689.368	2729.542	669.766	680.880	2787.075	672.363	701.604	2795.750	588.285	702.588	2736.264	583.144	863.153	2781.263	398.987	730.593	2773.799	394.513	739.533	2886.564	351.834	825.245	3172.137	428.918	856.799	3182.361	387.640	776.464	3136.535	376.549	757.536	2970.312	420.260	922.350	2693.625	71.977	846.537	2682.944	87.914	924.118	2559.707	388.908	776.947	2798.797	323.383
62	0.30500	887.567	2610.964	1257.809	887.889	2582.726	1058.250	877.068	2710.011	1341.580	858.261	2781.197	1162.862	970.305	2660.171	886.557	779.054	2641.035	867.381	901.199	2821.360	916.919	807.854	2820.039	903.331	998.576	2743.532	941.400	715.778	2719.899	909.773	1026.826	2676.064	1313.773	736.825	2651.112	1315.467	1042.992	2676.612	703.139	1047.780	2739.919	682.040	1020.896	2705.397	595.300	1025.258	2643.909	622.934	862.537	2622.582	449.236	978.230	2586.909	439.357	973.371	2605.105	298.962	982.054	2657.531	312.180	959.778	2675.474	233.367	949.162	2620.615	220.193	852.588	2740.031	27.897	888.648	2757.579	27.160	921.723	2729.662	23.727	827.309	2578.132	26.223	849.000	2530.690	26.898	933.031	2595.229	23.585	688.921	2711.629	668.199	681.170	2769.080	669.102	701.465	2775.068	584.567	701.842	2715.289	581.292	862.900	2754.612	396.259	729.927	2746.688	391.145	738.782	2859.192	349.179	823.558	3144.047	426.411	854.437	3155.645	386.145	774.586	3109.015	374.586	756.623	2943.418	417.738	921.974	2692.082	72.274	846.138	2682.162	88.252	923.937	2546.490	386.715	776.376	2770.830	321.001
63	0.31000	886.726	2594.421	1253.874	886.265	2567.133	1053.621	877.703	2692.603	1339.757	859.323	2765.621	1161.089	970.663	2645.132	883.623	779.081	2626.467	863.724	900.680	2806.121	914.734	807.186	2805.842	900.107	998.379	2728.935	938.796	708.507	2710.452	908.100	1027.374	2657.287	1310.635	736.699	2635.169	1312.663	1043.511	2662.511	699.706	1047.083	2726.170	679.248	1020.352	2692.017	592.317	1025.206	2630.360	619.415	864.032	2608.461	448.794	977.449	2572.320	437.021	972.386	2595.325	296.658	982.656	2646.944	311.480	964.521	2671.166	234.610	950.562	2615.400	219.093	852.415	2739.629	27.739	888.630	2757.292	27.616	921.657	2729.432	24.031	827.152	2577.974	25.690	848.830	2530.194	25.682	924.782	2588.779	20.704	688.530	2693.325	666.903	680.868	2751.283	666.957	701.333	2754.548	581.770	700.887	2694.777	579.958	862.333	2728.039	394.628	729.245	2719.518	389.101	738.307	2831.087	346.254	821.247	3118.327	423.382	852.271	3129.016	383.888	772.837	3081.308	371.955	754.504	2915.551	415.038	921.743	2690.696	72.363	845.953	2680.966	87.919	923.272	2534.431	383.954	776.592	2743.067	319.344
64	0.31500	885.586	2577.258	1250.906	883.764	2550.978	1049.382	879.945	2676.571	1338.423	860.459	2750.021	1159.509	970.916	2629.901	880.872	776.776	2612.781	859.833	902.037	2791.430	914.260	806.658	2791.268	895.867	998.409	2714.198	936.257	708.390	2697.288	905.788	1027.651	2638.565	1307.747	736.703	2619.422	1310.064	1043.818	2648.871	696.155	1046.325	2712.567	676.207	1019.533	2678.921	589.150	1024.846	2616.952	615.663	861.502	2591.801	447.994	976.758	2559.645	434.189	971.746	2587.219	293.633	982.599	2638.104	309.895	963.117	2663.879	233.404	949.377	2609.463	216.618	852.722	2739.352	27.886	887.972	2758.017	28.346	921.260	2729.083	24.154	826.766	2577.508	24.544	848.587	2529.968	24.746	933.125	2595.243	23.304	687.669	2675.278	665.930	680.712	2732.685	664.031	701.164	2734.243	579.362	699.957	2674.423	578.877	861.628	2701.665	394.044	728.648	2691.864	388.057	738.540	2803.463	342.940	817.487	3092.421	421.340	840.777	3098.427	375.323	771.138	3053.532	368.579	752.618	2887.629	412.428	921.565	2689.437	72.005	849.255	2684.997	86.697	922.644	2523.430	380.583	776.556	2714.806	318.089
65	0.32000	884.718	2560.735	1247.709	883.542	2536.214	1045.624	880.079	2659.582	1336.774	861.478	2734.327	1158.106	970.690	2614.339	878.417	776.898	2597.684	857.367	902.141	2776.035	912.755	806.817	2776.433	893.693	998.691	2699.005	933.946	712.837	2681.875	903.137	1027.774	2620.000	1305.115	736.587	2604.154	1307.996	1043.932	2635.445	692.458	1045.536	2699.167	673.182	1018.458	2666.250	585.927	1024.617	2604.277	611.848	860.187	2576.822	446.386	975.504	2548.559	430.366	971.965	2580.753	290.131	982.509	2630.718	307.527	962.331	2658.206	231.551	949.606	2605.224	213.842	852.641	2739.157	27.921	889.595	2759.369	25.995	920.131	2728.255	24.174	826.368	2577.652	24.185	848.324	2529.681	23.822	932.446	2594.810	23.038	686.886	2657.127	665.268	680.100	2714.749	662.209	700.860	2713.908	577.336	699.009	2654.242	578.147	860.805	2675.259	394.258	727.862	2663.839	387.531	738.379	2775.136	341.470	815.883	3065.584	416.196	838.913	3071.496	371.308	770.201	3024.722	364.005	750.949	2859.743	409.976	921.337	2688.309	71.564	845.295	2679.816	87.725	923.711	2514.869	376.701	778.008	2687.550	317.777
66	0.32500	884.801	2544.758	1244.837	881.900	2520.397	1042.418	880.094	2642.971	1335.262	862.521	2718.642	1156.978	968.819	2597.629	876.299	776.431	2582.709	855.282	902.280	2760.268	911.634	807.256	2761.257	892.391	999.177	2683.399	931.986	708.907	2669.229	902.241	1027.710	2601.358	1302.817	736.536	2589.143	1306.343	1043.471	2621.951	688.779	1044.838	2686.098	670.325	1017.097	2653.945	582.840	1024.163	2591.767	607.896	861.385	2565.630	442.018	975.601	2540.137	425.866	969.923	2573.435	285.603	981.771	2623.826	304.707	961.892	2653.711	229.552	947.995	2600.296	210.355	852.816	2739.096	27.199	889.546	2759.204	26.328	921.609	2729.238	24.902	826.293	2577.438	23.595	848.252	2529.565	23.144	932.459	2594.871	22.950	686.153	2638.938	664.790	679.629	2696.641	660.658	700.197	2693.960	575.744	697.936	2634.242	577.861	860.166	2649.093	395.257	727.264	2636.511	387.906	737.943	2746.183	339.974	815.364	3037.949	410.590	837.816	3044.630	366.756	768.733	2996.871	359.517	749.485	2831.778	407.699	920.318	2686.665	71.022	842.388	2682.223	90.806	923.594	2506.620	371.396	777.544	2658.646	317.641
67	0.33000	882.728	2527.748	1242.968	879.657	2504.558	1039.841	880.422	2626.576	1333.966	863.523	2702.822	1156.128	968.137	2581.571	874.629	774.052	2567.972	853.491	903.048	2744.416	910.952	808.016	2745.776	891.997	999.749	2667.280	930.497	709.244	2654.536	901.217	1027.583	2582.725	1300.867	736.422	2574.470	1305.114	1043.394	2608.850	685.549	1044.357	2673.183	668.176	1015.576	2642.450	580.432	1023.965	2580.033	604.208	861.027	2556.602	436.895	976.714	2533.707	420.963	969.178	2567.734	281.568	981.411	2617.782	301.761	961.342	2649.611	227.456	947.765	2596.966	207.359	852.450	2739.037	28.481	889.730	2759.274	26.706	921.265	2728.869	25.170	826.224	2577.311	23.215	848.050	2529.409	22.512	932.276	2594.695	22.811	685.508	2620.878	664.962	679.603	2678.040	659.227	699.494	2673.898	574.638	696.725	2614.395	578.197	859.523	2623.025	396.765	726.924	2608.700	388.394	737.588	2717.461	339.165	813.856	3011.447	404.228	837.058	3017.762	360.260	766.981	2969.601	354.770	748.147	2804.010	405.712	921.374	2686.723	71.178	842.221	2681.068	90.596	918.744	2500.120	365.514	776.064	2628.955	318.151
68	0.33500	881.692	2511.408	1241.482	878.622	2489.169	1038.001	880.797	2610.348	1332.912	864.599	2686.857	1155.504	967.960	2565.897	873.397	774.488	2552.470	853.287	904.082	2728.336	910.640	808.982	2730.033	892.143	1000.395	2650.637	929.350	709.160	2639.869	900.823	1027.334	2564.016	1299.301	736.125	2560.091	1304.533	1043.063	2595.750	683.113	1043.863	2660.412	667.250	1014.353	2631.720	579.009	1023.433	2568.784	601.091	861.233	2553.764	434.323	977.217	2527.494	415.963	967.911	2562.005	277.477	981.082	2612.047	298.781	960.480	2644.732	225.029	946.364	2592.993	204.083	852.650	2738.780	27.887	889.476	2759.109	27.253	921.224	2728.758	25.694	825.900	2577.275	22.883	847.928	2529.217	21.900	932.180	2594.627	22.729	684.484	2603.249	665.689	679.085	2659.999	658.499	695.421	2657.519	573.884	695.493	2594.450	578.809	859.958	2597.591	399.002	726.831	2580.802	389.040	736.723	2688.950	339.333	812.270	2985.295	397.622	835.870	2990.540	353.571	765.724	2941.782	349.073	746.915	2776.448	403.775	921.132	2685.686	71.170	842.147	2680.261	90.835	918.124	2493.077	359.849	775.777	2599.837	319.303
69	0.34000	880.797	2495.003	1240.735	876.964	2473.713	1036.883	881.362	2594.088	1332.257	865.658	2670.769	1155.124	967.482	2549.811	872.374	772.366	2537.369	853.244	905.007	2712.071	910.678	810.019	2714.134	892.698	1000.960	2633.698	928.585	709.078	2624.909	900.877	1027.043	2545.336	1298.172	735.883	2545.847	1304.395	1042.553	2582.623	681.260	1043.150	2647.656	667.243	1013.585	2621.655	578.307	1023.141	2558.074	598.401	860.924	2550.737	431.741	980.248	2523.811	411.759	967.436	2557.261	273.917	980.794	2607.151	296.176	959.944	2640.962	222.983	946.501	2590.167	201.396	850.507	2738.660	29.185	889.615	2758.989	28.079	921.058	2728.439	26.321	825.742	2577.119	22.597	847.798	2529.007	21.345	932.003	2594.493	22.670	683.647	2585.566	666.974	678.569	2642.002	658.454	694.626	2637.362	573.566	694.250	2574.485	580.063	859.959	2571.935	401.431	726.547	2553.517	391.093	734.309	2659.400	338.980	811.131	2959.904	390.566	834.537	2962.979	346.893	765.116	2913.349	342.465	745.807	2749.068	401.920	916.087	2682.247	67.800	842.012	2678.952	91.046	912.789	2486.322	355.366	775.964	2570.995	321.311
70	0.34500	880.892	2479.356	1240.294	874.989	2457.719	1036.535	881.842	2577.660	1332.074	866.799	2654.634	1155.050	966.949	2533.628	871.573	771.956	2522.069	854.336	906.277	2695.874	911.001	811.086	2698.192	893.469	1001.393	2616.404	928.083	709.352	2609.622	901.454	1026.729	2526.852	1297.541	735.632	2531.802	1304.786	1042.000	2569.522	679.639	1042.276	2634.908	667.581	1013.121	2611.633	577.852	1022.759	2547.562	596.016	859.019	2541.143	426.588	980.469	2518.132	407.344	967.644	2553.475	271.185	980.299	2602.322	293.778	959.266	2637.371	221.339	944.561	2586.224	198.895	852.287	2738.977	28.624	889.185	2758.605	28.732	921.069	2728.285	27.081	825.569	2576.995	22.374	847.743	2528.853	20.908	931.926	2594.414	22.639	682.858	2567.847	668.552	678.218	2624.040	658.707	693.999	2617.029	574.222	693.048	2554.699	581.959	857.683	2549.488	404.157	726.486	2525.722	393.490	733.954	2631.083	339.206	810.055	2933.284	382.247	833.944	2935.746	338.718	763.987	2885.860	336.097	744.873	2721.893	399.979	916.223	2681.515	68.319	841.710	2677.705	91.341	912.773	2480.956	350.404	776.339	2542.365	323.918
71	0.35000	879.702	2463.106	1240.699	873.004	2441.511	1036.992	882.553	2561.408	1332.457	868.028	2638.416	1155.293	966.077	2517.150	870.994	771.242	2506.612	855.678	907.247	2679.554	911.526	812.055	2682.073	894.530	1001.667	2599.133	927.914	709.444	2594.272	902.504	1026.411	2508.475	1297.475	735.345	2517.908	1305.576	1041.625	2556.725	678.199	1041.527	2622.231	667.973	1012.712	2601.753	577.560	1022.352	2537.080	593.862	856.597	2533.126	418.931	979.696	2511.682	403.269	967.788	2549.558	269.306	980.260	2598.064	292.551	959.202	2634.064	220.632	945.334	2583.849	197.709	852.231	2738.859	29.312	887.562	2757.031	32.224	921.097	2728.040	27.788	825.664	2576.762	22.058	847.722	2528.704	20.451	931.853	2594.297	22.565	682.029	2550.042	670.643	678.081	2606.046	659.470	693.480	2596.729	574.984	691.975	2534.603	584.348	856.448	2524.754	407.362	726.463	2498.971	397.015	733.958	2602.676	339.909	809.210	2907.224	373.137	844.566	2912.811	336.796	763.273	2857.986	329.068	744.054	2695.044	397.964	916.166	2680.480	68.632	841.420	2676.186	91.915	913.765	2475.049	344.859	776.339	2513.366	327.061
