NO_OF_FRAMES	221
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:26:02.260	241157.22938720
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
319	1.59000	891.508	-790.104	1231.204	888.597	-813.269	1028.067	890.319	-689.677	1320.769	875.467	-612.176	1143.066	978.475	-746.778	864.418	786.413	-754.189	840.319	917.267	-583.549	899.131	823.430	-580.305	879.217	1011.781	-662.236	921.620	724.452	-668.445	884.512	1038.253	-737.943	1286.834	746.803	-742.078	1294.242	1062.186	-714.335	677.745	1062.783	-650.666	662.571	1037.282	-678.283	572.504	1046.694	-740.145	594.142	889.743	-755.580	418.079	1010.129	-770.742	402.720	1003.130	-735.948	264.620	1012.991	-686.026	286.665	993.002	-654.245	212.476	981.769	-704.914	191.117	887.784	-560.634	18.663	923.236	-541.255	17.882	954.477	-569.337	12.266	860.736	-721.482	15.153	883.781	-768.683	10.342	960.352	-708.105	7.597	701.019	-704.748	648.339	695.117	-647.989	641.431	715.416	-653.708	556.791	713.811	-713.863	560.714	880.661	-707.141	382.986	749.116	-720.943	370.382	759.822	-612.365	321.206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	955.907	-613.316	58.966	879.663	-622.304	77.308	953.250	-807.756	344.102	799.677	-702.300	303.289
320	1.59500	890.143	-807.997	1232.353	886.283	-831.161	1028.901	890.679	-707.394	1321.250	876.615	-630.137	1143.767	977.746	-764.741	864.523	785.198	-771.056	842.460	918.246	-601.711	900.316	824.581	-598.044	880.733	1012.038	-681.367	921.833	724.410	-685.325	885.681	1037.594	-758.297	1287.143	746.224	-757.648	1295.438	1061.593	-729.337	676.573	1062.309	-665.244	663.576	1036.964	-689.907	572.352	1046.073	-752.721	592.079	890.481	-757.531	415.380	1010.254	-777.081	398.395	1002.839	-740.529	262.316	1013.076	-690.717	285.229	992.696	-657.727	211.461	981.296	-708.114	189.376	886.612	-560.352	20.315	922.732	-541.326	19.085	954.621	-569.592	12.998	860.698	-721.586	15.015	883.632	-768.799	10.052	960.302	-708.240	7.548	700.349	-724.484	650.561	695.006	-667.746	642.316	715.281	-675.549	557.966	713.055	-735.546	562.997	881.579	-734.732	385.910	749.661	-750.536	373.195	759.621	-644.239	321.245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	956.149	-614.228	59.543	878.842	-623.609	79.013	953.527	-813.576	339.077	800.468	-733.600	306.124
321	1.60000	888.940	-825.900	1234.000	883.837	-849.411	1030.413	891.029	-725.124	1322.334	877.705	-648.251	1144.706	976.908	-782.940	865.348	784.641	-788.825	845.199	919.471	-619.851	901.392	825.594	-615.905	882.475	1012.308	-700.393	922.211	724.807	-702.294	887.865	1037.066	-778.535	1288.017	745.537	-773.066	1297.298	1060.941	-743.940	675.429	1061.851	-679.695	664.333	1036.589	-701.113	572.479	1045.313	-764.540	590.235	890.215	-763.635	411.957	1010.211	-783.507	394.798	1002.970	-745.008	260.894	1013.105	-695.748	284.678	992.688	-661.337	211.694	981.425	-711.230	188.607	888.267	-560.879	20.574	923.362	-541.892	19.961	954.669	-569.921	14.006	860.674	-721.886	15.216	883.773	-769.004	9.811	960.277	-708.352	7.445	699.585	-743.963	653.219	695.113	-687.378	643.704	715.435	-697.341	559.543	712.403	-757.101	565.885	881.797	-761.884	389.241	750.132	-780.161	377.036	759.987	-675.413	321.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	956.566	-615.082	60.274	879.400	-624.655	78.737	953.275	-819.096	335.004	801.155	-764.608	309.530
322	1.60500	887.580	-843.422	1235.937	881.470	-867.919	1032.625	891.539	-742.822	1323.990	878.746	-667.468	1146.011	976.202	-801.205	866.141	783.625	-806.537	848.166	920.391	-638.136	902.704	826.662	-633.920	884.375	1012.553	-719.347	922.770	725.075	-719.458	890.130	1036.439	-798.627	1289.443	744.601	-788.324	1299.685	1060.192	-758.425	674.359	1061.080	-693.930	665.373	1035.876	-712.323	572.890	1044.680	-776.203	588.644	889.158	-770.870	406.248	1010.016	-789.877	392.455	1002.972	-749.513	260.046	1012.817	-700.668	285.099	992.746	-664.880	212.794	981.742	-714.391	188.494	887.167	-560.818	22.648	922.967	-542.094	21.444	954.854	-570.270	14.957	860.678	-722.012	15.145	883.825	-769.163	9.553	960.333	-708.572	7.403	698.882	-763.220	656.242	695.416	-706.861	645.521	715.743	-719.103	561.715	711.837	-778.642	569.380	881.334	-786.913	392.454	750.498	-809.177	381.992	760.360	-706.452	322.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	956.938	-616.196	61.076	879.065	-626.296	80.327	953.045	-824.622	331.907	801.692	-795.970	313.449
323	1.61000	886.487	-861.435	1238.483	879.130	-886.575	1035.353	891.690	-760.690	1325.968	879.948	-685.858	1147.772	975.659	-819.281	867.353	782.913	-824.458	851.278	921.081	-656.573	904.493	827.289	-651.957	886.745	1012.826	-738.101	923.516	725.249	-736.740	892.769	1035.814	-818.503	1291.410	744.198	-803.442	1302.336	1059.494	-772.548	673.545	1060.628	-707.660	666.508	1035.554	-723.230	573.506	1044.014	-787.769	587.214	887.270	-777.957	406.185	1009.675	-796.538	391.242	1002.869	-753.632	259.912	1012.661	-705.236	285.534	992.715	-668.061	214.210	981.892	-717.166	188.868	888.401	-561.499	23.192	923.818	-542.647	22.739	955.015	-570.651	16.229	860.687	-722.122	15.097	883.763	-769.177	9.268	960.381	-708.734	7.333	698.238	-782.324	659.725	695.949	-726.119	647.894	716.306	-740.978	564.332	711.444	-800.246	573.408	884.387	-820.323	398.024	750.728	-837.089	387.821	760.965	-737.092	323.073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.245	-616.952	62.295	879.249	-627.240	81.579	952.555	-829.828	329.686	801.782	-826.641	318.437
324	1.61500	885.286	-879.495	1241.422	876.974	-905.378	1038.615	891.913	-778.397	1328.194	881.240	-704.285	1149.800	975.493	-837.938	868.907	782.341	-842.876	854.284	921.571	-675.317	906.319	827.645	-670.272	889.263	1013.006	-756.952	925.096	725.617	-754.165	895.574	1035.121	-838.199	1293.903	743.654	-818.424	1305.046	1058.652	-786.784	673.127	1059.997	-721.785	668.172	1034.696	-734.410	574.804	1043.327	-799.090	586.321	888.104	-784.282	403.688	1009.188	-803.159	390.670	1002.641	-757.681	259.936	1012.697	-709.635	286.659	992.833	-671.283	215.833	981.922	-719.768	189.423	887.479	-561.587	25.291	923.192	-543.138	24.695	955.133	-571.141	17.810	860.674	-722.231	14.992	883.499	-769.311	9.132	960.428	-708.954	7.385	697.217	-801.618	663.720	696.738	-745.792	650.312	717.057	-762.850	567.410	710.994	-821.756	577.746	881.900	-843.966	401.353	750.993	-864.986	393.895	761.492	-767.082	324.755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.105	-617.784	63.559	879.796	-627.827	83.193	952.241	-834.547	328.763	802.083	-857.072	323.692
325	1.62000	884.200	-897.521	1244.695	874.745	-924.293	1042.383	892.195	-796.100	1330.727	882.499	-722.878	1152.060	975.106	-857.045	870.632	781.759	-861.114	857.698	921.927	-694.379	908.520	828.140	-688.895	891.975	1013.900	-775.904	926.117	726.564	-771.803	898.599	1034.293	-857.730	1296.868	743.181	-833.816	1307.899	1057.827	-801.037	673.357	1059.500	-736.068	670.594	1034.360	-745.452	576.775	1042.807	-810.498	586.063	887.304	-789.392	403.660	1008.627	-809.837	390.804	1002.345	-761.472	260.359	1012.483	-714.222	287.703	992.704	-674.205	217.669	981.921	-722.318	190.427	888.979	-562.642	26.907	924.131	-544.113	27.586	955.313	-571.714	19.936	860.615	-722.469	14.942	883.557	-769.558	8.771	960.471	-709.224	7.483	696.554	-820.869	667.806	697.431	-765.375	653.326	717.885	-784.710	570.870	709.746	-843.170	582.900	881.989	-871.707	406.398	751.341	-892.293	400.406	761.919	-796.987	326.617	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.176	-618.947	65.161	879.711	-629.835	84.492	951.916	-839.162	327.764	802.307	-887.096	329.788
326	1.62500	882.984	-915.517	1248.331	872.565	-942.791	1046.672	892.175	-813.902	1333.453	883.730	-741.485	1154.532	974.794	-876.329	872.910	782.423	-880.114	861.390	922.113	-713.665	911.186	828.467	-707.751	895.183	1014.086	-795.149	927.796	727.122	-790.156	902.368	1033.399	-877.069	1300.243	743.098	-848.869	1311.430	1057.038	-815.619	674.229	1058.798	-750.636	673.691	1034.110	-756.789	579.410	1042.260	-822.260	586.737	886.160	-794.610	404.162	1008.014	-816.163	391.587	1001.545	-764.621	261.485	1012.045	-718.119	288.941	992.490	-677.147	219.559	981.695	-724.950	191.797	888.926	-563.944	29.717	924.261	-545.111	30.526	955.609	-572.492	22.624	860.606	-722.506	14.623	883.509	-769.657	8.392	960.523	-709.532	7.581	695.776	-840.279	672.074	698.121	-785.013	656.672	718.708	-806.408	574.853	709.383	-864.509	587.956	881.378	-897.508	412.068	751.759	-919.404	407.147	762.162	-826.391	328.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.587	-620.323	67.463	880.359	-630.420	86.455	951.049	-843.512	327.461	802.615	-916.904	335.494
327	1.63000	881.888	-933.691	1252.362	870.627	-961.709	1051.161	892.237	-831.911	1336.508	885.055	-760.248	1157.285	974.586	-895.733	875.189	782.037	-898.464	865.335	922.400	-733.210	914.164	828.727	-726.916	898.682	1014.524	-814.746	929.649	727.338	-808.792	906.327	1032.507	-896.239	1304.007	743.002	-864.168	1314.988	1056.327	-830.483	675.602	1058.093	-765.401	677.216	1033.657	-768.737	582.686	1041.422	-834.322	588.042	885.844	-801.250	406.248	1007.213	-822.089	392.720	1000.824	-768.128	262.873	1011.769	-721.807	291.015	992.158	-680.130	221.718	981.421	-727.599	193.688	889.745	-565.366	32.941	924.975	-546.144	34.298	956.007	-573.595	25.816	860.553	-722.897	14.887	883.057	-769.957	8.411	960.507	-709.894	7.824	695.187	-859.680	676.874	698.540	-804.829	660.374	719.461	-828.121	579.137	709.334	-885.811	593.374	881.128	-923.175	418.233	752.084	-945.579	414.366	762.146	-855.562	330.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.811	-621.980	70.024	881.104	-631.820	87.982	951.604	-847.293	327.849	802.578	-945.665	342.210
328	1.63500	880.870	-951.735	1256.546	868.842	-980.606	1055.871	892.352	-849.558	1339.809	886.388	-778.985	1160.144	973.924	-915.357	877.609	782.428	-917.526	868.968	922.474	-753.059	917.383	829.143	-746.252	902.362	1014.369	-834.817	932.350	727.574	-827.881	910.594	1031.606	-915.277	1307.985	742.824	-879.791	1318.514	1055.562	-845.524	677.542	1057.258	-780.420	681.078	1034.034	-780.784	586.589	1041.020	-846.618	590.139	884.801	-806.689	408.532	1006.299	-827.895	394.544	1000.575	-771.302	265.338	1011.398	-724.943	293.839	991.919	-682.920	224.951	981.315	-730.544	196.226	888.755	-565.952	38.802	924.401	-547.799	39.385	956.332	-574.964	29.638	860.512	-723.155	14.963	882.677	-770.164	8.413	960.500	-710.289	8.178	694.489	-879.203	681.760	698.787	-824.705	664.333	720.182	-849.649	583.720	709.322	-907.007	598.869	880.708	-948.502	424.898	752.305	-971.108	421.386	762.260	-883.971	333.181	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.281	-623.929	73.296	880.895	-633.308	90.795	950.862	-851.072	329.335	802.715	-973.724	348.564
329	1.64000	879.848	-969.876	1260.961	867.139	-999.497	1060.810	892.250	-867.522	1342.984	887.623	-797.753	1163.264	973.646	-935.098	880.137	782.567	-937.294	873.017	922.800	-772.990	920.726	829.307	-765.696	906.407	1014.981	-855.157	934.645	727.844	-847.491	915.469	1030.482	-934.489	1312.344	742.753	-895.607	1322.224	1054.822	-860.958	679.726	1056.599	-795.855	685.278	1033.557	-793.404	590.682	1040.086	-859.376	592.314	884.314	-812.512	411.672	1005.558	-833.777	397.220	1000.604	-774.655	268.823	1010.727	-728.733	297.839	991.466	-685.996	229.098	981.607	-733.492	199.864	889.340	-567.942	43.885	924.882	-549.919	44.881	957.018	-576.689	34.292	860.495	-723.335	14.927	882.415	-770.320	8.321	960.619	-710.785	8.533	693.852	-898.900	686.716	698.091	-844.311	668.582	720.775	-871.150	588.545	709.375	-928.160	604.566	880.128	-973.260	431.667	752.582	-996.130	428.551	762.388	-912.402	335.964	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.330	-626.561	77.016	880.933	-636.485	93.766	949.778	-855.384	331.110	802.721	-1001.402	354.925
330	1.64500	878.825	-987.994	1265.442	865.574	-1018.320	1065.852	893.366	-885.703	1346.574	888.885	-816.627	1166.453	974.219	-955.006	882.764	782.855	-956.172	876.865	923.141	-793.186	924.276	829.843	-785.451	910.526	1014.502	-876.206	937.882	728.089	-867.074	920.429	1029.527	-953.436	1316.764	742.603	-911.696	1325.967	1053.859	-876.685	682.196	1056.047	-811.804	689.628	1033.315	-806.450	595.117	1039.093	-872.655	594.971	883.667	-817.950	415.583	1004.925	-839.195	400.673	1000.831	-777.958	273.279	1009.894	-732.743	302.685	991.132	-689.359	234.318	981.975	-736.640	204.412	889.764	-570.515	49.823	925.319	-552.509	51.322	957.432	-578.929	39.716	860.720	-723.821	14.635	882.158	-770.213	8.159	960.522	-711.364	9.191	693.200	-918.716	691.861	698.016	-864.535	672.896	721.079	-892.537	593.520	709.534	-949.337	610.285	879.341	-997.616	439.160	752.662	-1020.547	435.612	763.036	-939.878	338.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.714	-629.458	81.244	881.474	-639.886	97.755	949.005	-859.492	333.606	802.823	-1028.035	361.269
331	1.65000	877.868	-1005.823	1269.871	864.204	-1037.201	1070.900	891.726	-903.458	1350.547	890.172	-835.507	1169.694	973.809	-975.073	885.565	783.248	-976.496	881.475	923.505	-813.491	927.932	830.129	-805.358	915.031	1015.116	-897.315	940.446	727.215	-886.961	925.590	1028.429	-972.429	1321.234	742.498	-928.019	1329.733	1052.811	-892.938	684.793	1055.563	-828.152	694.133	1033.119	-819.887	599.771	1038.049	-886.084	597.785	883.089	-823.461	420.063	1004.459	-844.823	404.666	1000.997	-782.148	278.158	1009.050	-737.133	308.333	990.513	-692.595	240.036	982.488	-739.498	209.655	890.023	-573.687	56.453	925.813	-555.679	58.496	957.574	-581.612	45.709	860.831	-724.151	15.940	881.751	-770.601	8.084	960.653	-711.972	10.290	692.538	-938.822	697.018	697.533	-884.908	677.406	721.300	-914.060	598.589	709.704	-970.718	616.080	878.902	-1021.614	446.116	752.936	-1044.472	442.372	762.863	-966.741	340.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.686	-633.123	86.236	881.969	-643.620	101.924	947.845	-863.504	337.156	802.542	-1054.394	367.513
332	1.65500	876.917	-1023.893	1274.557	862.946	-1056.042	1076.075	891.650	-921.042	1354.182	891.357	-854.460	1173.012	973.523	-995.141	888.352	783.558	-995.984	885.764	923.833	-833.821	931.634	830.452	-825.374	919.540	1015.477	-918.570	942.956	727.005	-906.288	930.046	1027.541	-991.418	1325.839	742.544	-944.415	1333.605	1051.618	-909.411	687.635	1055.107	-844.824	698.799	1032.867	-833.870	604.651	1037.082	-899.939	600.853	882.569	-829.254	425.105	1004.013	-850.746	409.378	1001.178	-786.652	283.333	1008.241	-741.629	314.182	989.711	-696.780	246.385	983.062	-743.360	215.448	890.471	-577.550	63.715	925.952	-559.536	66.326	957.601	-584.887	52.554	860.750	-724.322	16.217	881.516	-770.702	8.188	960.701	-713.148	11.139	691.801	-959.094	702.314	696.820	-905.424	681.988	721.191	-935.553	603.759	709.799	-992.457	621.795	878.295	-1045.154	453.398	752.999	-1067.421	449.099	762.411	-993.370	342.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	959.081	-637.086	92.065	882.077	-647.548	106.083	947.131	-868.618	341.093	802.325	-1080.206	373.352
333	1.66000	876.110	-1041.996	1279.264	861.703	-1074.600	1080.981	891.498	-939.029	1358.204	892.559	-873.501	1176.284	973.066	-1015.293	891.279	783.943	-1015.597	890.402	924.093	-854.254	935.348	830.818	-845.294	923.966	1015.401	-939.855	946.326	726.793	-925.509	934.231	1026.444	-1010.519	1330.277	742.517	-961.196	1337.436	1050.573	-926.143	690.490	1054.891	-862.008	703.461	1032.850	-848.218	609.681	1036.024	-914.210	604.029	882.049	-835.443	430.746	1003.687	-857.347	414.559	1001.256	-791.693	289.213	1007.288	-746.643	320.567	988.476	-701.734	252.840	983.564	-748.312	221.267	890.795	-581.893	71.472	926.522	-564.109	74.954	957.945	-588.876	59.809	861.273	-724.915	16.834	881.468	-771.175	8.348	960.748	-714.683	12.313	691.356	-979.597	707.693	695.891	-926.132	686.658	720.824	-957.059	608.918	709.675	-1013.354	627.885	877.428	-1068.210	460.632	753.002	-1089.697	455.498	761.423	-1019.760	344.383	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	959.439	-641.751	98.427	882.817	-653.907	110.944	946.398	-874.118	345.855	802.648	-1105.568	378.833
334	1.66500	875.295	-1060.119	1283.805	860.803	-1093.389	1085.948	891.270	-957.219	1361.952	893.603	-892.482	1179.607	972.575	-1035.391	894.295	783.985	-1034.580	894.963	924.272	-874.632	939.066	830.998	-865.383	928.597	1015.056	-961.284	950.071	727.912	-946.047	939.769	1025.535	-1029.596	1334.735	742.464	-978.218	1341.255	1049.508	-943.120	693.449	1054.525	-879.496	708.027	1032.637	-862.860	614.715	1035.296	-928.674	607.201	881.542	-842.424	436.947	1003.455	-864.599	420.415	1001.561	-797.065	295.263	1006.331	-752.365	327.259	987.729	-707.509	259.399	984.041	-753.559	227.441	891.057	-587.148	79.143	926.388	-569.173	84.063	958.012	-593.667	67.697	861.723	-725.948	17.629	881.284	-771.603	8.176	960.955	-716.608	13.371	690.699	-1000.882	713.066	694.721	-946.942	691.474	720.127	-978.702	614.124	709.538	-1034.759	633.712	876.453	-1090.767	467.540	752.989	-1111.252	461.619	760.784	-1045.378	345.914	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	959.567	-647.219	104.431	884.457	-660.916	114.978	946.459	-880.796	350.590	802.104	-1129.931	384.441
335	1.67000	874.555	-1078.211	1288.250	859.907	-1112.108	1090.869	891.187	-975.406	1365.600	894.569	-911.539	1182.954	972.014	-1055.555	897.532	783.866	-1054.301	899.477	924.240	-895.476	942.654	830.881	-886.007	932.816	1014.835	-982.345	953.162	727.376	-967.874	945.957	1024.542	-1048.579	1339.083	742.326	-995.652	1344.778	1048.639	-960.120	696.530	1054.258	-896.880	712.699	1032.511	-877.533	619.715	1034.228	-943.497	610.937	880.985	-850.274	443.757	1003.093	-872.752	426.596	1001.815	-803.356	301.926	1005.221	-758.696	334.036	987.148	-713.754	266.236	984.581	-759.639	233.817	891.568	-592.837	87.633	926.862	-575.760	93.596	958.509	-599.405	76.634	861.784	-727.183	18.465	880.949	-772.024	7.891	960.819	-719.143	14.553	690.287	-1020.971	718.549	693.407	-967.817	696.362	719.148	-1000.576	619.257	709.393	-1056.104	639.540	875.481	-1113.128	473.835	752.936	-1132.051	467.173	760.387	-1071.040	346.895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	960.029	-653.551	110.782	883.694	-666.846	121.120	946.649	-887.926	355.815	801.467	-1153.790	389.633
336	1.67500	873.845	-1096.379	1292.590	858.937	-1130.896	1095.683	891.085	-993.679	1369.404	895.426	-930.399	1186.176	971.499	-1075.434	900.859	784.022	-1073.833	904.273	924.290	-915.834	946.324	830.971	-906.109	937.254	1014.912	-1003.461	955.937	727.261	-988.206	951.049	1023.519	-1067.742	1343.324	742.321	-1012.993	1348.392	1048.090	-977.061	699.574	1053.864	-914.260	717.433	1032.735	-892.589	625.182	1033.561	-958.463	614.731	880.450	-858.939	450.723	1003.042	-881.597	432.737	1001.423	-810.360	308.497	1004.342	-765.677	341.065	985.946	-720.451	273.196	985.052	-766.496	240.455	892.142	-599.267	96.645	927.991	-582.739	103.898	959.090	-606.203	86.023	861.824	-728.705	19.582	880.678	-772.535	7.731	960.909	-721.550	16.501	689.858	-1041.881	723.919	692.315	-987.855	701.289	718.307	-1021.614	624.366	709.146	-1077.480	645.170	874.639	-1134.870	479.936	752.744	-1152.186	472.001	759.497	-1096.508	347.741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	960.141	-660.507	117.426	883.883	-674.187	126.221	946.956	-895.657	361.225	800.752	-1177.077	394.457
337	1.68000	872.980	-1115.016	1296.913	858.311	-1149.715	1100.345	890.897	-1011.974	1372.998	896.254	-949.357	1189.396	970.728	-1095.393	904.426	783.906	-1093.399	909.099	924.492	-936.011	949.740	831.091	-926.268	941.506	1014.627	-1023.998	958.945	727.515	-1008.097	955.976	1022.680	-1086.709	1347.350	742.252	-1030.800	1352.019	1047.667	-993.852	702.667	1053.550	-931.472	721.981	1032.429	-907.596	630.273	1033.125	-973.182	617.741	880.344	-868.297	457.711	1002.676	-890.893	439.066	1002.750	-817.686	315.606	1003.107	-773.203	348.104	984.796	-727.945	280.166	985.455	-774.036	247.183	893.810	-606.436	105.794	929.408	-590.901	114.722	959.989	-613.903	96.060	861.814	-730.211	21.052	880.381	-772.938	7.482	961.160	-724.877	18.642	689.573	-1062.831	729.280	690.582	-1010.046	706.234	717.134	-1042.960	629.374	708.862	-1098.775	650.668	873.726	-1156.010	485.348	752.589	-1171.600	476.537	759.159	-1121.575	348.335	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	960.055	-668.287	124.224	884.150	-682.373	131.684	947.386	-904.124	366.662	800.076	-1199.770	398.997
